predicted_category,raw_response,model_used,usage,status,latency,exact_match,partial_match,true_category,product_description,prompt_name,model,from_cache,timestamp,langsmith_enabled,api_provider
skin/moisturisers/sensitive-intolerant-skin,skin/moisturisers/sensitive-intolerant-skin,openai/gpt-oss-120b,"{'prompt_tokens': 2914, 'completion_tokens': 863, 'total_tokens': 3777}",success,1.855759859085083,False,True,skin/masks-exfoliators/tissue-masks,Holika Holika-After Mask Sheet After Taking a Trip-After Mask Sheet After Taking A Trip is specially designed to alleviate puffiness and rejuvenate the skin after experiencing the effects of jet lag o...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.156144,True,groq
skin/loss-firmness/specific-moisturizers,skin/loss-firmness/specific-moisturizers,openai/gpt-oss-120b,"{'prompt_tokens': 2849, 'completion_tokens': 381, 'total_tokens': 3230}",success,0.9836711883544922,False,True,skin/global-anti-aging/specific-moisturizers,"Lierac-Lift Integral the Firming Day Cream -Lift Integral La Cr&egrave;me Jour Raffermissante strengthens the skin s structure.   The skin regains its firmness, elasticity and balance!   It acts on th...",prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.158141,True,groq
body/dehydration/moisturizers,body/dehydration/moisturizers,openai/gpt-oss-120b,"{'prompt_tokens': 2867, 'completion_tokens': 218, 'total_tokens': 3085}",success,0.6562314033508301,True,True,body/dehydration/moisturizers,"La Mer-The Body Cream -The Body Creamcomforts the skin, thanks to its deep and long-lasting hydration.   A body cream with a miraculous hydration power!   With Miracle Broth,</i>rich in nutrients with...",prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.159139,True,groq
skin/cleansers-tonners/normal-skin,skin/cleansers-tonners/normal-skin,openai/gpt-oss-120b,"{'prompt_tokens': 2918, 'completion_tokens': 216, 'total_tokens': 3134}",success,0.638573169708252,True,True,skin/cleansers-tonners/normal-skin,"CeraVe-Hydrating Cream to Foam Cleanser Normal Skin -Removes dirt and oil excessfrom the skin and long-lasting make-up and moisturizes without unbalancing the skin barrier.  With a smooth texture, Cer...",prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.160126,True,groq
body/cellulite-control,Category: body/cellulite-control,openai/gpt-oss-120b,"{'prompt_tokens': 2968, 'completion_tokens': 916, 'total_tokens': 3884}",success,1.9232265949249268,False,True,body/firming-care,"Martiderm-Body Care Modelift Body Cream-Firm, sculpt, and redefine your skin with Martiderm Body Care Modelift Cream. A powerful reshaping formula for smoother, toned contours.A body-sculpting cream f...",prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.161122,True,groq
sun-tan/sun-protection/stick,sun-tan/sun-protection/stick,openai/gpt-oss-120b,"{'prompt_tokens': 2996, 'completion_tokens': 761, 'total_tokens': 3757}",success,1.693816900253296,False,True,sun-tan/normal-skin/face,SKIN1004-Madagascar Centella Hyalu-Cica Sun Stick-Discover the SKIN1004 Madagascar Centella HYALU-CICA Silky-Fit Sun Stick SPF 50+ PA++++. Ultimate UV protection with deep hydration for a silky-smooth...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.161122,True,groq
hair/seruns-leave-in/oily-hair,hair/seruns-leave-in/oily-hair,openai/gpt-oss-120b,"{'prompt_tokens': 2903, 'completion_tokens': 665, 'total_tokens': 3568}",success,1.5331780910491943,False,True,hair/oily-hair/preshampoo-head-scrub,Aromatica-Tea Tree Purifying Tonic-Tea Tree Purifying Tonic is designed specifically for individuals with oily scalp types.Provide a refreshing feeling!This revitalizing formula effectively regulates ...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.162118,True,groq
fragrance/eau-de-toilette,fragrance/eau-de-toilette,openai/gpt-oss-120b,"{'prompt_tokens': 2860, 'completion_tokens': 340, 'total_tokens': 3200}",success,0.9167921543121338,False,True,fragrance/women,"Jesus del Pozo-Halloween Magic Eau de Toilette -A romantic reality with a touch of magic!  With a fruity floral scent, Jesus del Pozo Halloween magic eau de toilette delights all women.   A bright fru...",prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.163116,True,groq
hair/accessories,hair/accessories,openai/gpt-oss-120b,"{'prompt_tokens': 2847, 'completion_tokens': 255, 'total_tokens': 3102}",success,0.7451152801513672,False,False,makeup/complexion/accessories-brushes,BPerfect-Makeup and Tanning Headband-Makeup and Tanning Headband – the essential accessory for your beauty routine! Keep hair away effortlessly during makeup and tanning sessions with this super soft ...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.164133,True,groq
makeup/face/blush,makeup/face/blush,openai/gpt-oss-120b,"{'prompt_tokens': 2869, 'completion_tokens': 311, 'total_tokens': 3180}",success,0.8450067043304443,False,True,makeup/complexion/blush,Clinique-Cheek Pop Blush-The Clinique Cheek Pop blush is a vibrant and buildable cheek color that adds a burst of color to your complexion.A natural-looking finish that appears virtually powderless on...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.165109,True,groq
sun-tan/sunscreen/face,sun-tan/sunscreen/face,openai/gpt-oss-120b,"{'prompt_tokens': 2875, 'completion_tokens': 806, 'total_tokens': 3681}",success,1.7779688835144043,False,True,sun-tan/face/normal-skin,"Elizabeth Arden-Eight Hour Cream Sun Defense for Face-Eight hour cream for face spf50 is a sunscreen with all the benefits of the original Eight Hour Cream.   The benefits of Eight Hour Cream, now rea...",prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.166105,True,groq
makeup/face/bb-cream,makeup/face/bb-cream,openai/gpt-oss-120b,"{'prompt_tokens': 2886, 'completion_tokens': 492, 'total_tokens': 3378}",success,1.1278769969940186,False,True,makeup/complexion/bb-creams-cc-creams,"Holika Holika-Among US Moisturizing Petit BB -Among US Moisturizing Petit BB SPF 30is a BB Cream moisturizer and glowing. It offers medium-high coverage.   A super velvety finish!   Holika Holika, as ...",prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.167103,True,groq
hair/hair-loss/shampoo,hair/hair-loss/shampoo,openai/gpt-oss-120b,"{'prompt_tokens': 2837, 'completion_tokens': 187, 'total_tokens': 3024}",success,0.5751912593841553,True,True,hair/hair-loss/shampoo,Caditar-Anti Hair Loss Complement Shampoo -Anti hair loss complement shampoo strengthens and stimulates the hair intensively.   Protection of hair fibers!   Formulated with pea extracts and marine cra...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.169096,True,groq
,,openai/gpt-oss-120b,"{'prompt_tokens': 2870, 'completion_tokens': 1000, 'total_tokens': 3870}",success,2.12646746635437,False,False,hair/contitioner,Joico-Moisture Co-Wash Cleansing Conditioner -The Moiture co-Wash cleansing conditionercleans and moisturizes dry hair.   It cleans and moisturizes at the same time!   A true 2 in 1 that containsmarin...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.171094,True,groq
men/skin/moisturisers/sensitive-skin,men/skin/moisturisers/sensitive-skin,openai/gpt-oss-120b,"{'prompt_tokens': 2919, 'completion_tokens': 278, 'total_tokens': 3197}",success,0.7822668552398682,True,True,men/skin/moisturisers/sensitive-skin,"Eisenberg-Homme Essential Soothing Moisturising -Homme essential soothing moisturisingis ideal for men who has sensitive skin, submitted to daily aggressions,such as pollution, shaving, climate variat...",prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.172086,True,groq
fragrance/eau-de-parfum,fragrance/eau-de-parfum,openai/gpt-oss-120b,"{'prompt_tokens': 3063, 'completion_tokens': 526, 'total_tokens': 3589}",success,1.255042314529419,False,True,fragrance/women,Byredo-La Tulipe Eau de Parfum-Discover the essence of spring with Byredo La Tulipe Eau de Parfum—a perfume inspired by blooming tulips. A floral scent that captures the season's vibrant rebirth.Let y...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.174078,True,groq
fragrance/eau-de-parfum,fragrance/eau-de-parfum,openai/gpt-oss-120b,"{'prompt_tokens': 3044, 'completion_tokens': 378, 'total_tokens': 3422}",success,0.9567229747772217,False,True,fragrance/women,"Zadig Voltaire-This Is Her! Unchained Eau de Parfum-Discover Zadig &amp; Voltaire This Is Her! Unchained Eau de Parfum, a limited edition fragrance that celebrates feminine freedom and self-expression...",prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.175075,True,groq
,,openai/gpt-oss-120b,"{'prompt_tokens': 2842, 'completion_tokens': 1000, 'total_tokens': 3842}",success,2.1599020957946777,False,False,mom-baby/first-years/hygiene-moisturization,"Klorane-Klorane Baby Body Milk Toilette -Rich insmoothing andprotectiveextract of Calendula, itis recommended for a moisturizing action with high tolerance.   Natural care moisturizingbody milk   Nour...",prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.176072,True,groq
health-care/oral-tooth/toothpaste,health-care/oral-tooth/toothpaste,openai/gpt-oss-120b,"{'prompt_tokens': 2865, 'completion_tokens': 617, 'total_tokens': 3482}",success,1.4018073081970215,False,True,health-care/oral-health/toothpaste,Elgydium-Bio Sensitive Toothpaste -Bio Toothpaste Sensitive Teeth -1st Range of toothpastes with biological certificate!   Elgydium care indicated for sensitive teeth&hearts;   Its formulation with Ar...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.178066,True,groq
skin/dark-spots/seruns,skin/dark-spots/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 2895, 'completion_tokens': 399, 'total_tokens': 3294}",success,1.0080935955047607,True,True,skin/dark-spots/seruns,Purito-Pure Vitamin C Serum -Pure Vitamin C Serum for anenlightened and radiant complexion!   A healthy glow!   With a composition of 5% ascorbic acid that prevents acne scars anddarkspotsas well as i...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.179066,True,groq
skin/dark-spots/targeted-correction,skin/dark-spots/targeted-correction,openai/gpt-oss-120b,"{'prompt_tokens': 3216, 'completion_tokens': 322, 'total_tokens': 3538}",success,0.8776566982269287,False,True,skin/dark-spots/specific-moisturizers,"Mesoestetic-Dermamelan Treatment Home Treatment -The Dermamelan is a cream with peeling action, skin regenerative, depigmenting, which acts on thehyperpigmentation disorders ofmel&acirc;nic origin: th...",prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.181082,True,groq
skin/deep-wrinkles/specific-moisturizers,skin/deep-wrinkles/specific-moisturizers,openai/gpt-oss-120b,"{'prompt_tokens': 2921, 'completion_tokens': 586, 'total_tokens': 3507}",success,1.3155786991119385,False,True,skin/global-anti-aging/specific-moisturizers,Institut Esthederm-Intensive Retinol Anti-Wrinkles Cream -All the anti-aging potential of retinol in your moisturizer!  TheIntensive retinol anti-wrinkles creamis suitable to care forskin aging onthe ...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.190025,True,groq
men/hair/hair-loss,men/hair/hair-loss,openai/gpt-oss-120b,"{'prompt_tokens': 3269, 'completion_tokens': 721, 'total_tokens': 3990}",success,1.5896148681640625,True,True,men/hair/hair-loss,Kerastase-Genesis Homme Anti Hair-Fall Fortifying Serum -Genesis Homme S&eacute;rum Anti-Chute Fortifiant is ananti hair-fall fortifying serum for weakened hair prone to hair loss that improves streng...,prompt_02,openai/gpt-oss-120b,True,2025-08-07T09:47:38.191027,True,groq
