predicted_category,raw_response,model_used,usage,status,latency,exact_match,partial_match,true_category,product_description,prompt_name,model,from_cache,timestamp,langsmith_enabled,api_provider
skin/facial-oils,skin/facial-oils,openai/gpt-oss-120b,"{'prompt_tokens': 4185, 'completion_tokens': 421, 'total_tokens': 4606}",success,1.054490566253662,True,True,skin/facial-oils,Darphin-Niaouli Essential Oil Care for Overactive Skin -Aromatic oil niaouli essential oil care for overactive skinenhances the natural luminosity of the skin!   A purifying care for a brighter skin! ...,prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.981920,True,groq
skin/moisturisers,skin/moisturisers,openai/gpt-oss-120b,"{'prompt_tokens': 4305, 'completion_tokens': 340, 'total_tokens': 4645}",success,0.9514651298522949,False,True,skin/dehydration/specific-moisturizers,Bioderma-Hydrabio Cream Rich Moisturizing Care for Dry Skins -Hydrabio Cream Intense and lasting hydration for city and active skins suffering from dehydration and consequent premature skin aging.  Th...,prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.983915,True,groq
hair/shampoo/volume,hair/shampoo/volume,openai/gpt-oss-120b,"{'prompt_tokens': 4272, 'completion_tokens': 226, 'total_tokens': 4498}",success,0.6839554309844971,True,True,hair/shampoo/volume,"Nuggela Sule-Green Shampoo-Boost volume and strength naturally with Nuggela &amp; Sulé Green Shampoo. Vegan-friendly, protein-packed, and ideal for fine or fragile hair.Green power for thicker, strong...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.985904,True,groq
skin/masks-exfoliators/exfoliating,skin/masks-exfoliators/exfoliating,openai/gpt-oss-120b,"{'prompt_tokens': 4237, 'completion_tokens': 196, 'total_tokens': 4433}",success,0.672943115234375,False,False,body/scars-reparing-creams,"Reuzel-TAT Buff Exfoliating Wash-TAT Buff Exfoliating Wash is the first step in the TAT routine, designed to gently exfoliate and enhance the colors of your tattoo.Reveal the vibrant colors of your ta...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.987895,True,groq
skin/moisturisers,skin/moisturisers,openai/gpt-oss-120b,"{'prompt_tokens': 4173, 'completion_tokens': 244, 'total_tokens': 4417}",success,0.7205257415771484,False,True,skin/dehydration/specific-moisturizers,The Saem-Jeju Fresh Aloe Cream -Jeju Fresh Aloe Creamis a moisturizing cream that offers an enriched gel formula to nourish the skin.   Deeply moisturizes and enhances skin s radiance!   Made with 89%...,prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.989890,True,groq
makeup/eyes-brows/eyeliners-pencil,makeup/eyes-brows/eyeliners-pencil,openai/gpt-oss-120b,"{'prompt_tokens': 4261, 'completion_tokens': 230, 'total_tokens': 4491}",success,0.7429566383361816,True,True,makeup/eyes-brows/eyeliners-pencil,"RVB LAB-Looking Hot Eye Pencil-Transform your eye makeup game with the new RVB LAB Eye Pencil, where intensity meets versatility.Define, Enhance, Captivate – Every Look, Every Time!Key Benefits:<ol>Hi...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.990895,True,groq
men/body/moisturization-toning,men/body/moisturization-toning,openai/gpt-oss-120b,"{'prompt_tokens': 4295, 'completion_tokens': 813, 'total_tokens': 5108}",success,1.7752373218536377,False,True,men/body/hygiene-exfoliation,Man Stuff-Muscle + Face + Body Lotion 3x150ml + After Shave 150mL + Gel 150mL + Shampoo 15-Elevate your grooming routine with the Man'Stuff 6 Pack. Six essentials for daily care in one stylish package...,prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.993293,True,groq
hair/sun-care,hair/sun-care,openai/gpt-oss-120b,"{'prompt_tokens': 4179, 'completion_tokens': 316, 'total_tokens': 4495}",success,0.8447089195251465,False,True,hair/seruns-leave-in,"Sisley Paris-Hair Rituel Protective Hair Fluid -Hair rituel hair protector fluid creates afilm in the hair that protects it from the sun, seawater and swimming pool water.   Protects and beautifies th...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.995288,True,groq
men/perfumes/deodorants,men/perfumes/deodorants,openai/gpt-oss-120b,"{'prompt_tokens': 4208, 'completion_tokens': 179, 'total_tokens': 4387}",success,0.5991504192352295,True,True,men/perfumes/deodorants,Givenchy-Gentleman Society Deodorant Spray-Elevate your grooming routine with Givenchy Gentleman Society Deodorant Spray — woody floral freshness and long-lasting deodorizing action for the modern man...,prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.996279,True,groq
hair/accessories,hair/accessories,openai/gpt-oss-120b,"{'prompt_tokens': 4194, 'completion_tokens': 139, 'total_tokens': 4333}",success,0.5127086639404297,False,True,hair/brushes-combs,"Tangle Teezer-The Original -The Original is the multi-award winning hair brush that launched the Tangle Teezer brand.  These brushes glide through wet or dry hair, helping to loosen tangles without pu...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.997280,True,groq
body/sexuality,body/sexuality,openai/gpt-oss-120b,"{'prompt_tokens': 4295, 'completion_tokens': 112, 'total_tokens': 4407}",success,0.5950372219085693,True,True,body/sexuality,"Natural Glow-Sky Vibrator-Experience hands-free pleasure with the Natural Glow Sky Vibrator — a remote-controlled, body-safe vibrator with 10 powerful settings, perfect for solo play or shared intimac...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.998276,True,groq
makeup/complexion/foundation,makeup/complexion/foundation,openai/gpt-oss-120b,"{'prompt_tokens': 4184, 'completion_tokens': 113, 'total_tokens': 4297}",success,0.5250146389007568,False,True,makeup/complexion/powders,Chanel-Ultra Le Teint Tenue Compact Foundation -Impecable complexion all day long!  The Le teint ultra tenue compact foundation spf15 provides a unique finish for long lasting and matte effect.   An i...,prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:05.999272,True,groq
skin/masks-exfoliators/purifying-masks,skin/masks-exfoliators/purifying-masks,openai/gpt-oss-120b,"{'prompt_tokens': 4245, 'completion_tokens': 256, 'total_tokens': 4501}",success,0.7319793701171875,False,True,skin/oiliness-acne-pores/masks-exfoliators,"Some by Me-Super Matcha Pore Clean Clay Mask-The Super Matcha Pore Clay Mask is an effective clay mask that absorbs sebum and impurities.Soothes the skin, removes excess oil, and provides ample moistu...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.000269,True,groq
men/body/moisturization-toning,men/body/moisturization-toning,openai/gpt-oss-120b,"{'prompt_tokens': 4312, 'completion_tokens': 423, 'total_tokens': 4735}",success,1.0476417541503906,True,True,men/body/moisturization-toning,"Biotherm Homme-Force Supreme Body Reshaper-Sculpt and tone your body with Biotherm Homme Force Supreme Body Reshaper, a high-performance cryo-gel for men that firms and redefines key areas like the ab...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.001266,True,groq
skin/seruns,skin/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4445, 'completion_tokens': 332, 'total_tokens': 4777}",success,0.8788762092590332,False,True,skin/oiliness-acne-pores/seruns,"Benton-Deep Green Tea Serum    -Deep Green Tea Serum soothes oily, sensitive and irritated skin with a unique refreshing effect.   Moisturize &amp; Refresh the skin!   It presents the following ingred...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.002259,True,groq
sun-tan/self-tanning,sun-tan/self-tanning,openai/gpt-oss-120b,"{'prompt_tokens': 4197, 'completion_tokens': 382, 'total_tokens': 4579}",success,0.9619638919830322,False,True,sun-tan/supplements,Biocyte-Terracotta Cocktail Self-Taner -Skinopaque and tired?Terracotta cocktail self-taner is the ideal solution!   A uniform tan!   The unique formula is enriched with an innovative complex of four ...,prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.004251,True,groq
skin/deep-wrinkles/seruns,skin/deep-wrinkles/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4187, 'completion_tokens': 222, 'total_tokens': 4409}",success,0.7225489616394043,True,True,skin/deep-wrinkles/seruns,"La Roche Posay-Retinol B3 Anti-Aging Serum -Retinol B3 - The ideal serum for preventing premature aging.   For irregular skin, with reduction of deep wrinkles and imperfections!   The formula is highl...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.006257,True,groq
health-care/dressings-anti-bedsore,health-care/dressings-anti-bedsore,openai/gpt-oss-120b,"{'prompt_tokens': 4168, 'completion_tokens': 284, 'total_tokens': 4452}",success,0.8445985317230225,False,True,health-care/first-aid,"Hansaplast-Elastic Fixation Bandage 4mx8cm-Elastic fixation bandageto protect wounds, fix compresses and bandages in place.   Dermatologically proven sensitive skin compatibility!   With a flexible an...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.007242,True,groq
skin/moisturisers,skin/moisturisers,openai/gpt-oss-120b,"{'prompt_tokens': 4209, 'completion_tokens': 242, 'total_tokens': 4451}",success,0.7232673168182373,False,True,skin/first-signs-age/specific-moisturizers,"Darphin-Ideal Resource Overnight Cream -The Ideal Resource Overnight cream is a product dedicated to repairyour skin,that will make you wake up every morning with a radiant complexion!   Renewed, lumi...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.008244,True,groq
health-care/oral-health/toothpaste,health-care/oral-health/toothpaste,openai/gpt-oss-120b,"{'prompt_tokens': 4172, 'completion_tokens': 96, 'total_tokens': 4268}",success,0.48503923416137695,True,True,health-care/oral-health/toothpaste,"Curaprox-Toothpaste Kids for 6 Years Old -With sweet and refreshing flavors, kids toothpaste is suitable for children from 6 years of age!   With a fluoride content of 1,450 ppm!   It is the ideal cho...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.009234,True,groq
skin/deep-wrinkles/specific-moisturizers,skin/deep-wrinkles/specific-moisturizers,openai/gpt-oss-120b,"{'prompt_tokens': 4257, 'completion_tokens': 669, 'total_tokens': 4926}",success,1.4987385272979736,False,True,skin/global-anti-aging/specific-moisturizers,"Origins-Plantscription Power Anti-Aging Cream-Defend and correct with Origins Plantscription Power Anti-Aging Cream SPF25—hydration, wrinkle reduction, and sun protection in one powerful formula.Prote...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.010230,True,groq
skin/masks-exfoliators/moisturizing-masks,skin/masks-exfoliators/moisturizing-masks,openai/gpt-oss-120b,"{'prompt_tokens': 4214, 'completion_tokens': 203, 'total_tokens': 4417}",success,0.6895151138305664,True,True,skin/masks-exfoliators/moisturizing-masks,"Apivita-Moisturizing & Nourishing Mask with Honey -Smoothed complexion and a more elasticskin!  The Moisturizing &amp; nourishing mask with honey is suitablefor all skin types, making it energized.   ...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.010230,True,groq
skin/lip-care,skin/lip-care,openai/gpt-oss-120b,"{'prompt_tokens': 4311, 'completion_tokens': 216, 'total_tokens': 4527}",success,0.728440523147583,False,False,makeup/lips/lipbalm,"Yves Saint Laurent-Loveshine Candy Glow Lip Balm-The transformative power of YSL Loveshine Balm.Nourish, hydrate, and reveal your lips' true beauty with a luscious, natural shine and a hint of custom ...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.011228,True,groq
skin/lip-care,skin/lip-care,openai/gpt-oss-120b,"{'prompt_tokens': 4246, 'completion_tokens': 147, 'total_tokens': 4393}",success,0.6032168865203857,False,True,skin/lip-care/dryness-dehydration,"Leti-Dermaceutics Hydra-Renew Lip Cream-Discover LETIbalm Hydra-Renew Lip Cream — the ultimate solution for hydrated, healthy, and naturally radiant lips.Hydrate. Restore. Glow — Naturally Beautiful L...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.012238,True,groq
makeup/complexion/concealers-highlighters,makeup/complexion/concealers-highlighters,openai/gpt-oss-120b,"{'prompt_tokens': 4353, 'completion_tokens': 224, 'total_tokens': 4577}",success,0.6891806125640869,True,True,makeup/complexion/concealers-highlighters,"NYX Professional Make Up-Buttermelt Highlighter-Achieve a radiant, high-impact glow with NYX Professional Makeup Buttermelt Highlighter. This silky, buttery formula blends seamlessly into skin, offers...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.012238,True,groq
fragrance/women,fragrance/women,openai/gpt-oss-120b,"{'prompt_tokens': 4245, 'completion_tokens': 539, 'total_tokens': 4784}",success,1.2651503086090088,True,True,fragrance/women,Tous-Love Me the Onyx Eau de Parfum-TOUS continues to captivate with its ability to merge jewelry and fragrance: Love Me The Onyx Eau de Parfum embodies the deep connection between the jeweler and the...,prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.013219,True,groq
skin/masks-exfoliators/anti-ageing,skin/masks-exfoliators/anti-ageing,openai/gpt-oss-120b,"{'prompt_tokens': 4206, 'completion_tokens': 188, 'total_tokens': 4394}",success,0.6083014011383057,False,True,skin/masks-exfoliators/tissue-masks,"Talika-Bio Enzymes Anti-Ageing Sheet Mask-Revive your skin in just 15 minutes!  The Bio enzymes anti-ageing sheet mask is suitable for the skin that is dehydrated, rough, wrinkled and dull.   Skin bec...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.013219,True,groq
supplements-vitamins/anti-ageing,supplements-vitamins/anti-ageing,openai/gpt-oss-120b,"{'prompt_tokens': 4260, 'completion_tokens': 242, 'total_tokens': 4502}",success,0.7180168628692627,False,False,health-care/nutrition,"ToSkin-AG Antiglycant Food Supplement-Discover To Skin AG Food Supplement, the revolutionary antiglycant supplement that combats sugar-induced aging. Protect your skin from oxidative stress and keep w...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.014215,True,groq
supplements-vitamins/bones-joints,supplements-vitamins/bones-joints,openai/gpt-oss-120b,"{'prompt_tokens': 4325, 'completion_tokens': 158, 'total_tokens': 4483}",success,0.6024165153503418,True,True,supplements-vitamins/bones-joints,"BioActivo-Bioactivo Magnesium -Magnesium is an essential mineral whose importance is often neglected.  Although the human body contains only a small amount of magnesium, it is present in more than 300...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.014215,True,groq
skin/essences-preparing-lotions,skin/essences-preparing-lotions,openai/gpt-oss-120b,"{'prompt_tokens': 4239, 'completion_tokens': 312, 'total_tokens': 4551}",success,0.8932995796203613,False,True,skin/cleansers-tonners/normal-skin,"Haruharu Wonder-Black Bamboo Mist-Revive and refresh your skin anytime with Haruharu Wonder Black Bamboo Mist — a deeply hydrating, eco-friendly facial mist for all skin types.<i>One Mist. Instant Glo...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.015212,True,groq
,,openai/gpt-oss-120b,"{'prompt_tokens': 4235, 'completion_tokens': 1000, 'total_tokens': 5235}",success,2.119173765182495,False,False,skin/moisturisers/sensitive-intolerant-skin,"Isdinceutics-Auriderm Cream for Concussions and Redness -After dermatological and aesthetic treatments, such asfillinginjections, mesotherapy, laser or even surgeries (such as blepharoplasty); the ski...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.015212,True,groq
skin/masks-exfoliators/moisturizing-masks,skin/masks-exfoliators/moisturizing-masks,openai/gpt-oss-120b,"{'prompt_tokens': 4182, 'completion_tokens': 268, 'total_tokens': 4450}",success,0.7615377902984619,True,True,skin/masks-exfoliators/moisturizing-masks,"Dr Botanicals-Turmeric Superfood Restoring Treatment Mask-The Turmeric Superfood Restoring Treatment Mask is designed to offer antioxidant protection and deep hydration, revitalizing the skin's natura...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.016208,True,groq
body/atopic-dermatitis/bath-shower,body/atopic-dermatitis/bath-shower,openai/gpt-oss-120b,"{'prompt_tokens': 4198, 'completion_tokens': 301, 'total_tokens': 4499}",success,0.8397994041442871,False,True,body/dehydration/moisturizers,"DAveia-Ps Body Cleaning Emulsion for Dry Skin -Ideal for dry, very dry and atopicskin hygiene.  The PS cleansing emulsion for body owes it s action to a physical mechanism, achieving an effective hygi...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.016208,True,groq
skin/eye-care,skin/eye-care,openai/gpt-oss-120b,"{'prompt_tokens': 4256, 'completion_tokens': 598, 'total_tokens': 4854}",success,1.418414831161499,False,True,skin/dark-spots/eye-contour,"Talika-Eye Calm Roll-On-Discover TALIKA Eye Calm Roll-On Soothing Eye Contour Care, a revolutionary solution for urban dwellers to combat eye fatigue and stress, featuring CBD and hemp extract for a r...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.016208,True,groq
makeup/lips/lipbalm,makeup/lips/lipbalm,openai/gpt-oss-120b,"{'prompt_tokens': 4195, 'completion_tokens': 318, 'total_tokens': 4513}",success,0.8503155708312988,True,True,makeup/lips/lipbalm,"Guerlain-Kiss Kiss Liplift Lip Primer -Kiss kiss liplift lip primer provides the ideal base to apply lipstick, ensuring a uniform and long-lasting application!   The lips are readyfor an intense and l...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.017205,True,groq
supplements-vitamins/hair-care,supplements-vitamins/hair-care,openai/gpt-oss-120b,"{'prompt_tokens': 4280, 'completion_tokens': 162, 'total_tokens': 4442}",success,0.5804495811462402,False,False,health-care/nutrition,"ZeinPharma-Biotin 10mg Food Supplement-Boost hair, skin, and nail health with ZeinPharma Biotin 10mg Food Supplement! This essential B-vitamin supports energy production, protein formation, and overal...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.017205,True,groq
fragrance,fragrance,openai/gpt-oss-120b,"{'prompt_tokens': 4309, 'completion_tokens': 411, 'total_tokens': 4720}",success,1.0237421989440918,False,False,fragrance/women,"Prada-Infusion de Figue Eau de Parfum-Discover Prada Infusion de Figue Eau de Parfum, a vibrant woody green fragrance for a fresh, second-skin scent experience.Let the lively spirit of fig embrace you...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.018202,True,groq
fragrance/women,fragrance/women,openai/gpt-oss-120b,"{'prompt_tokens': 4153, 'completion_tokens': 133, 'total_tokens': 4286}",success,0.5642693042755127,True,True,fragrance/women,"Coach-Coach Dreams Eau de Parfum -Coach Dreams Eau de Parfum is inspired by a summertime journey through the roads of the American West, brimming with opportunities.It evokes anticipation, the feeling...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.020199,True,groq
mom-baby/after-birth/breast-pumps,mom-baby/after-birth/breast-pumps,openai/gpt-oss-120b,"{'prompt_tokens': 4192, 'completion_tokens': 162, 'total_tokens': 4354}",success,0.6079854965209961,True,True,mom-baby/after-birth/breast-pumps,"Medela-Breastpump Harmony Flex-The first and unique manual milk extractor in theworld with2-Phase Espression technology: allows the extraction in two stages, imitating the natural baby s suckingrhythm...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.021193,True,groq
makeup/lips/lipbalm,makeup/lips/lipbalm,openai/gpt-oss-120b,"{'prompt_tokens': 4302, 'completion_tokens': 194, 'total_tokens': 4496}",success,0.6908128261566162,False,False,skin/lip-care/dryness-dehydration,"Frudia-Avocado Cica Relief Lip Balm-Discover the Frudia Avocado Cica Relief Lip Balm for deep moisturization, protection, and a non-sticky finish. Ideal for daily care and suitable for the whole famil...",prompt_reason_04,openai/gpt-oss-120b,True,2025-08-07T09:19:06.022192,True,groq
skin/lip-care,skin/lip-care,openai/gpt-oss-120b,"{'prompt_tokens': 4727, 'completion_tokens': 243, 'total_tokens': 4970}",success,0.7363286018371582,False,False,sun-tan/eyes-lips-sensitive-areas,"Babe-Fotoprotector Lip Protection SPF50 Invisible -Fotoprotector Lip Protection SPF50 Invisibleallows aprolonged protection and hydration of the lips, giving a transparent finish.   Water resistant an...",prompt_HCP,openai/gpt-oss-120b,True,2025-08-07T09:19:06.025177,True,groq
skin/firming-anti-ageing/seruns,skin/firming-anti-ageing/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4751, 'completion_tokens': 263, 'total_tokens': 5014}",success,0.7700717449188232,False,True,skin/dark-spots/seruns,"Rilastil-Intense C Gel Serum-Intense C Gel Serum is a protective serum specially formulated for skin that is subject to oxidizing aggressors,such as the sun, smoke, pollution, and intense physical act...",prompt_HCP,openai/gpt-oss-120b,True,2025-08-07T09:19:06.026238,True,groq
,,openai/gpt-oss-120b,"{'prompt_tokens': 4847, 'completion_tokens': 1000, 'total_tokens': 5847}",success,2.1672370433807373,False,False,health-care/contact-lenses,"Montana Eyewear-Blue Light Filter Glasses HBLF73A Turtle -Lightweight, practical and very comfortable, perfect for everyday life!   Choose the diopter that best suits your vision!   Ideal for both her...",prompt_HCP,openai/gpt-oss-120b,True,2025-08-07T09:19:06.027232,True,groq
hair/masks,hair/masks,openai/gpt-oss-120b,"{'prompt_tokens': 4779, 'completion_tokens': 525, 'total_tokens': 5304}",success,1.3004257678985596,False,True,hair/seruns-leave-in/sensitive-scalp,Lador-Tea Tree Scalp Clinic Hair Pack-Experience the soothing benefits of Tea Tree Scalp Clinic Hair Pack.Effectively removes dead skin cells and soothes the scalp!Formulated with natural ingredients ...,prompt_HCP,openai/gpt-oss-120b,True,2025-08-07T09:19:06.028226,True,groq
,,openai/gpt-oss-120b,"{'prompt_tokens': 4810, 'completion_tokens': 1000, 'total_tokens': 5810}",success,2.1477997303009033,False,False,skin/loss-firmness/specific-moisturizers,Roc-Multi Correxion Firm + Lift Firming Cream-Restore facial firmness and redefine contours with Roc Multi Correxion Firm + Lift Anti-Sagging Firming Cream — clinically proven to combat sagging skin.L...,prompt_HCP,openai/gpt-oss-120b,True,2025-08-07T09:19:06.029238,True,groq
hair/hair-mask,hair/hair-mask,openai/gpt-oss-120b,"{'prompt_tokens': 4862, 'completion_tokens': 455, 'total_tokens': 5317}",success,1.210846185684204,False,True,hair/hair-mask/straightening,"Cotril-K-Smooth Supreme Keratin Mask-Restore and nourish with Cotril K-Smooth Supreme Keratin Mask. This moisturizing treatment disciplines, detangles, and fights frizz, helping to prolong salon kerat...",prompt_HCP,openai/gpt-oss-120b,True,2025-08-07T09:19:06.030164,True,groq
fragrance,fragrance,openai/gpt-oss-120b,"{'prompt_tokens': 4904, 'completion_tokens': 201, 'total_tokens': 5105}",success,0.6756904125213623,False,False,fragrance/women,"Korloff-Écorce d'Argent Eau de Parfum-Discover Korloff Écorce d'Argent Eau de Parfum — a niche fragrance where woody elegance meets fresh bergamot, inspired by the grandeur of Saint Petersburg’s Peter...",prompt_HCP,openai/gpt-oss-120b,True,2025-08-07T09:19:06.030164,True,groq
skin/cleansers-tonners,skin/cleansers-tonners,openai/gpt-oss-120b,"{'prompt_tokens': 4804, 'completion_tokens': 238, 'total_tokens': 5042}",success,0.7747316360473633,False,True,skin/cleansers-tonners/combination-to-oily-skin,"Tocobo-Vita Berry Pore Toner-Ethically produced and Vegan-friendly, Vita Berry Pore Toner is formulated with 50,000ppm of berry water, which includes wild strawberry extract that is abundant in organi...",prompt_HCP,openai/gpt-oss-120b,True,2025-08-07T09:19:06.031161,True,groq
