predicted_category,raw_response,model_used,usage,status,latency,exact_match,partial_match,true_category,product_description,prompt_name,model,from_cache,timestamp,langsmith_enabled,api_provider
skin/facial-oils,skin/facial-oils,openai/gpt-oss-20b,"{'prompt_tokens': 4236, 'completion_tokens': 378, 'total_tokens': 4614}",success,0.7328946590423584,True,True,skin/facial-oils,Darphin-Niaouli Essential Oil Care for Overactive Skin -Aromatic oil niaouli essential oil care for overactive skinenhances the natural luminosity of the skin!   A purifying care for a brighter skin! ...,prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.220328,True,groq
skin/moisturisers/normal-skin,skin/moisturisers/normal-skin,openai/gpt-oss-20b,"{'prompt_tokens': 4356, 'completion_tokens': 607, 'total_tokens': 4963}",success,0.9260087013244629,False,True,skin/dehydration/specific-moisturizers,Bioderma-Hydrabio Cream Rich Moisturizing Care for Dry Skins -Hydrabio Cream Intense and lasting hydration for city and active skins suffering from dehydration and consequent premature skin aging.  Th...,prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.220328,True,groq
hair/shampoo/volume,hair/shampoo/volume,openai/gpt-oss-20b,"{'prompt_tokens': 4323, 'completion_tokens': 361, 'total_tokens': 4684}",success,0.6897177696228027,True,True,hair/shampoo/volume,"Nuggela Sule-Green Shampoo-Boost volume and strength naturally with Nuggela &amp; Sulé Green Shampoo. Vegan-friendly, protein-packed, and ideal for fine or fragile hair.Green power for thicker, strong...",prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.221298,True,groq
body/exfoliators,body/exfoliators,openai/gpt-oss-20b,"{'prompt_tokens': 4288, 'completion_tokens': 243, 'total_tokens': 4531}",success,0.6196014881134033,False,True,body/scars-reparing-creams,"Reuzel-TAT Buff Exfoliating Wash-TAT Buff Exfoliating Wash is the first step in the TAT routine, designed to gently exfoliate and enhance the colors of your tattoo.Reveal the vibrant colors of your ta...",prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.222340,True,groq
skin/dehydration/specific-moisturizers,skin/dehydration/specific-moisturizers,openai/gpt-oss-20b,"{'prompt_tokens': 4224, 'completion_tokens': 365, 'total_tokens': 4589}",success,0.7856495380401611,True,True,skin/dehydration/specific-moisturizers,The Saem-Jeju Fresh Aloe Cream -Jeju Fresh Aloe Creamis a moisturizing cream that offers an enriched gel formula to nourish the skin.   Deeply moisturizes and enhances skin s radiance!   Made with 89%...,prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.224287,True,groq
makeup/eyes-brows/eyeliners-pencil,makeup/eyes-brows/eyeliners-pencil,openai/gpt-oss-20b,"{'prompt_tokens': 4312, 'completion_tokens': 193, 'total_tokens': 4505}",success,0.5924484729766846,True,True,makeup/eyes-brows/eyeliners-pencil,"RVB LAB-Looking Hot Eye Pencil-Transform your eye makeup game with the new RVB LAB Eye Pencil, where intensity meets versatility.Define, Enhance, Captivate – Every Look, Every Time!Key Benefits:<ol>Hi...",prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.225287,True,groq
,,openai/gpt-oss-20b,"{'prompt_tokens': 4346, 'completion_tokens': 1000, 'total_tokens': 5346}",success,1.269132375717163,False,False,men/body/hygiene-exfoliation,Man Stuff-Muscle + Face + Body Lotion 3x150ml + After Shave 150mL + Gel 150mL + Shampoo 15-Elevate your grooming routine with the Man'Stuff 6 Pack. Six essentials for daily care in one stylish package...,prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.226283,True,groq
hair/sun-care,hair/sun-care,openai/gpt-oss-20b,"{'prompt_tokens': 4230, 'completion_tokens': 837, 'total_tokens': 5067}",success,1.133908987045288,False,True,hair/seruns-leave-in,"Sisley Paris-Hair Rituel Protective Hair Fluid -Hair rituel hair protector fluid creates afilm in the hair that protects it from the sun, seawater and swimming pool water.   Protects and beautifies th...",prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.227281,True,groq
men/perfumes/deodorants,men/perfumes/deodorants,openai/gpt-oss-20b,"{'prompt_tokens': 4259, 'completion_tokens': 209, 'total_tokens': 4468}",success,0.594144344329834,True,True,men/perfumes/deodorants,Givenchy-Gentleman Society Deodorant Spray-Elevate your grooming routine with Givenchy Gentleman Society Deodorant Spray — woody floral freshness and long-lasting deodorizing action for the modern man...,prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.228275,True,groq
hair/accessories,hair/accessories,openai/gpt-oss-20b,"{'prompt_tokens': 4245, 'completion_tokens': 82, 'total_tokens': 4327}",success,0.49160122871398926,False,True,hair/brushes-combs,"Tangle Teezer-The Original -The Original is the multi-award winning hair brush that launched the Tangle Teezer brand.  These brushes glide through wet or dry hair, helping to loosen tangles without pu...",prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.229273,True,groq
body/female-intimate-hygiene,body/female-intimate-hygiene,openai/gpt-oss-20b,"{'prompt_tokens': 4346, 'completion_tokens': 90, 'total_tokens': 4436}",success,0.5255477428436279,False,True,body/sexuality,"Natural Glow-Sky Vibrator-Experience hands-free pleasure with the Natural Glow Sky Vibrator — a remote-controlled, body-safe vibrator with 10 powerful settings, perfect for solo play or shared intimac...",prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.230273,True,groq
makeup/complexion/compact-foundation,makeup/complexion/compact-foundation,openai/gpt-oss-20b,"{'prompt_tokens': 4235, 'completion_tokens': 121, 'total_tokens': 4356}",success,0.5590898990631104,False,True,makeup/complexion/powders,Chanel-Ultra Le Teint Tenue Compact Foundation -Impecable complexion all day long!  The Le teint ultra tenue compact foundation spf15 provides a unique finish for long lasting and matte effect.   An i...,prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.231266,True,groq
skin/masks-exfoliators/purifying-masks,skin/masks-exfoliators/purifying-masks,openai/gpt-oss-20b,"{'prompt_tokens': 4296, 'completion_tokens': 210, 'total_tokens': 4506}",success,0.6039683818817139,False,True,skin/oiliness-acne-pores/masks-exfoliators,"Some by Me-Super Matcha Pore Clean Clay Mask-The Super Matcha Pore Clay Mask is an effective clay mask that absorbs sebum and impurities.Soothes the skin, removes excess oil, and provides ample moistu...",prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.232263,True,groq
body/sculping,body/sculping,openai/gpt-oss-20b,"{'prompt_tokens': 4363, 'completion_tokens': 602, 'total_tokens': 4965}",success,0.9486672878265381,False,False,men/body/moisturization-toning,"Biotherm Homme-Force Supreme Body Reshaper-Sculpt and tone your body with Biotherm Homme Force Supreme Body Reshaper, a high-performance cryo-gel for men that firms and redefines key areas like the ab...",prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.233259,True,groq
,,openai/gpt-oss-20b,"{'prompt_tokens': 4496, 'completion_tokens': 1000, 'total_tokens': 5496}",success,1.262665033340454,False,False,skin/oiliness-acne-pores/seruns,"Benton-Deep Green Tea Serum    -Deep Green Tea Serum soothes oily, sensitive and irritated skin with a unique refreshing effect.   Moisturize &amp; Refresh the skin!   It presents the following ingred...",prompt_01,openai/gpt-oss-20b,True,2025-08-07T15:19:08.234259,True,groq
