predicted_category,raw_response,model_used,usage,status,latency,exact_match,partial_match,true_category,product_description,prompt_name,model,from_cache,timestamp,langsmith_enabled,api_provider
skin/deep-wrinkles/seruns,skin/deep-wrinkles/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4306, 'completion_tokens': 368, 'total_tokens': 4674}",success,1.0166959762573242,False,True,skin/first-signs-age/seruns,"Babe-Hydra Serum-Experience intense hydration with Babé Hydra Serum! Formulated with a potent blend of hyaluronic acid, panthenol, and prebiotics. Suitable for all skin types, its light, non-greasy te...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.310610,True,groq
hair/colour/conditioners,hair/colour/conditioners,openai/gpt-oss-120b,"{'prompt_tokens': 4324, 'completion_tokens': 182, 'total_tokens': 4506}",success,0.6148786544799805,True,True,hair/colour/conditioners,"Shu Uemura-Color Lustre Conditioner-Revitalize and protect your colored hair with SHU UEMURA Color Lustre Conditioner.This revolutionary formula enhances shine and preserves color, leaving your hair h...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.311609,True,groq
skin/seruns,skin/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4327, 'completion_tokens': 419, 'total_tokens': 4746}",success,1.0982651710510254,False,True,skin/dehydration/seruns,"Isntree-Ultra-Low Molecular Hyaluronic Acid Serum-Discover the secret to long-lasting hydration with Isntree Ultra-Low Molecular Hyaluronic Acid Serum — a vegan skincare breakthrough for smoother, cal...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.313599,True,groq
fragrance/women,fragrance/women,openai/gpt-oss-120b,"{'prompt_tokens': 4609, 'completion_tokens': 94, 'total_tokens': 4703}",success,0.5218656063079834,True,True,fragrance/women,"Escada-Celebrate N.O.W. Eau de Parfum -Celebrate N.O.W. Eau de Parfum is a modern feminine fragrance, an exquisite combination of fresh and spicy ginger blended with lush magnolia and sublimed with ci...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.314597,True,groq
skin/makeup-removers,skin/makeup-removers,openai/gpt-oss-120b,"{'prompt_tokens': 4216, 'completion_tokens': 203, 'total_tokens': 4419}",success,0.6367831230163574,False,True,skin/cleansers-tonners/normal-skin,"Dr Grandel-Cleansing Milk -Cleansing cleansing milk gently removes make-up residues and pollution particles.   Cleansed and fresh skin!   In addition to cleansing, it moisturizes and nourishes the ski...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.333532,True,groq
health-care/insect-repellent,health-care/insect-repellent,openai/gpt-oss-120b,"{'prompt_tokens': 4336, 'completion_tokens': 233, 'total_tokens': 4569}",success,0.6982297897338867,True,True,health-care/insect-repellent,BodyGuard-Bodyguard Antimosquito Frangranced Spray Baby -Bodyguard Antimosquito Frangranced Spray Baby isa formula developed especially for babies 3 months and older and pregnant women!   The first an...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.335525,True,groq
makeup/complexion/powders,makeup/complexion/powders,openai/gpt-oss-120b,"{'prompt_tokens': 4253, 'completion_tokens': 250, 'total_tokens': 4503}",success,0.7753481864929199,True,True,makeup/complexion/powders,"Avene-Couvrance Mosaic Powder-For a natural, silky and mate finishing.Fix and redefinemakeup.   Perfect and uniformskin.</i>   Allows an harmonious gathering of light. High fixation, water and sweat r...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.336521,True,groq
body/hands,body/hands,openai/gpt-oss-120b,"{'prompt_tokens': 4332, 'completion_tokens': 209, 'total_tokens': 4541}",success,0.7159795761108398,True,True,body/hands,LOccitane-Shea Butter Intensive Hand Balm-Experience intense nourishment and protection for very dry or uncomfortable skin with the Shea Butter Intensive Hand Balm.Your go-to solution for combating dr...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.337518,True,groq
men/shaving/accessories,men/shaving/accessories,openai/gpt-oss-120b,"{'prompt_tokens': 4201, 'completion_tokens': 238, 'total_tokens': 4439}",success,0.755587100982666,False,True,men/body/hygiene-exfoliation,"Zwilling-Twinox M Slant Tweezer-Twinox m diagonal tweezers is ideal to complement the daily male care!   For an impeccable look!   Specially designed for men, the Diamond Like Carbon matte finish adds...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.339512,True,groq
skin/dehydration/seruns,skin/dehydration/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4328, 'completion_tokens': 455, 'total_tokens': 4783}",success,1.1249394416809082,False,True,skin/seruns,"Talika-Skintelligence Hydra Intense Hydrating Serum-Discover TALIKA Skintelligence Hydra Intense Hydrating Serum.Enriched with prebiotics, hyaluronic acid, and aloe vera for ultimate hydration and ski...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.340508,True,groq
men/perfumes/fragrances,men/perfumes/fragrances,openai/gpt-oss-120b,"{'prompt_tokens': 4227, 'completion_tokens': 188, 'total_tokens': 4415}",success,0.6092498302459717,True,True,men/perfumes/fragrances,"Montblanc-Legend Homme Eau de Parfum -Legend Homme Eau de Parfum is a version that keeps the original Legend notes enriched with a new facet: Violet Leaves, highlighted by a seductive floral note of M...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.341503,True,groq
mom-baby/first-years/feeding-accessories,mom-baby/first-years/feeding-accessories,openai/gpt-oss-120b,"{'prompt_tokens': 4252, 'completion_tokens': 263, 'total_tokens': 4515}",success,0.761354923248291,True,True,mom-baby/first-years/feeding-accessories,"Medela-Baby Cup Feeder-When breastfeeding is not possible, a method for providing controlled amounts of breast milk.   Prevents suction problems caused by the confusion between breast and bottle feedi...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.342500,True,groq
skin/deep-wrinkles/specific-moisturizers,skin/deep-wrinkles/specific-moisturizers,openai/gpt-oss-120b,"{'prompt_tokens': 4217, 'completion_tokens': 524, 'total_tokens': 4741}",success,1.2358338832855225,False,True,skin/global-anti-aging/specific-moisturizers,"LOreal Paris-Revitalift Filler Night Cream -Revitalift filler night cream with hyaluronic acid,works overnight for a rejuvenated skin, morning after morning!   Night care with anti-aging action!   Hig...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.343496,True,groq
skin/seruns,skin/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4385, 'completion_tokens': 332, 'total_tokens': 4717}",success,0.8938939571380615,False,True,skin/dark-spots/seruns,"Mukti-Vitamin Booster Vital B Elixir-Experience the transformative power of Mukti Vitamin Booster Vital B Elixir, a serum designed to enhance skin clarity, refine pores, and improve texture with every...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.354796,True,groq
hair/contitioner/dry-to-very-dry-hair,hair/contitioner/dry-to-very-dry-hair,openai/gpt-oss-120b,"{'prompt_tokens': 4427, 'completion_tokens': 291, 'total_tokens': 4718}",success,0.8020179271697998,True,True,hair/contitioner/dry-to-very-dry-hair,"Kevin Murphy-HYDRATE-ME.RINSE Moisturizing Conditioner-Hydrate and smooth dry hair with KEVIN.MURPHY HYDRATE-ME.RINSE Moisturizing Conditioner — a luxurious, antioxidant-rich conditioner that transfor...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.363287,True,groq
skin/cleansers-tonners,skin/cleansers-tonners,openai/gpt-oss-120b,"{'prompt_tokens': 4351, 'completion_tokens': 601, 'total_tokens': 4952}",success,1.3781278133392334,False,True,skin/cleansers-tonners/combination-to-oily-skin,"Abib-Jericho Rose PHA Toner Skin Booster-Rejuvenate and protect your skin with Abib Jericho Rose PHA Toner Skin, a hydrating booster that smooths, exfoliates, and enhances elasticity.<i>Gentle Exfolia...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.364284,True,groq
skin/moisturisers,skin/moisturisers,openai/gpt-oss-120b,"{'prompt_tokens': 4280, 'completion_tokens': 384, 'total_tokens': 4664}",success,1.0284790992736816,False,True,skin/dehydration/specific-moisturizers,"Apivita-Aquabeelicious Confort Hydrating Cream -With a velvety texture, Aquabeelicious comfort cream, moisturizes the skin, restoring thewater reserves.   Nourishes, moisturizes and refreshthe skin!  ...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.365280,True,groq
skin/deep-wrinkles/specific-moisturizers,skin/deep-wrinkles/specific-moisturizers,openai/gpt-oss-120b,"{'prompt_tokens': 4435, 'completion_tokens': 422, 'total_tokens': 4857}",success,1.100008249282837,True,True,skin/deep-wrinkles/specific-moisturizers,"Filorga-Time-Filler Night 5XP Cream-Wake up to smoother, firmer skin with Filorga Time-Filler Night 5XP Cream. Powered by neuropeptides, hyaluronic acid, peptides, botanical extracts, and passionfruit...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.366277,True,groq
sun-tan/face/combination-to-oily-skin,sun-tan/face/combination-to-oily-skin,openai/gpt-oss-120b,"{'prompt_tokens': 4229, 'completion_tokens': 502, 'total_tokens': 4731}",success,1.1988844871520996,True,True,sun-tan/face/combination-to-oily-skin,"Heliocare-360º Gel Oil Free Facial Solar Protector Oily Skin-Heliocare 360 oil free gel spf50+: high protection with innovative dry touch,<i> Oil free.</i>  An important development for the protection...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.374248,True,groq
hair/damaged-hair/shampoo,hair/damaged-hair/shampoo,openai/gpt-oss-120b,"{'prompt_tokens': 4297, 'completion_tokens': 309, 'total_tokens': 4606}",success,0.8374001979827881,False,True,hair/dry-damaged-hair/shampoo,"Eleven Australia-Hydrate My Hair Shampoo-Discover Eleven Australia Hydrate My Hair Moisture Shampoo: the ultimate solution for dry, damaged hair.Nourish and Protect Your Hair!Key Benefits:Deep Hydrati...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.375246,True,groq
skin/moisturisers/sensitive-intolerant-skin,skin/moisturisers/sensitive-intolerant-skin,openai/gpt-oss-120b,"{'prompt_tokens': 4212, 'completion_tokens': 438, 'total_tokens': 4650}",success,1.0775842666625977,False,True,skin/dehydration/specific-moisturizers,"Elizabeth Arden-Eight Hour Cream Intensive Daily Moisturizer-Eight hour cream intensive daily moisturizer for face spf15is the classical formula, with a slight texture, to calm and protect the skin.Co...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.376242,True,groq
hair/shampoo,hair/shampoo,openai/gpt-oss-120b,"{'prompt_tokens': 4337, 'completion_tokens': 133, 'total_tokens': 4470}",success,0.5477831363677979,False,True,hair/dry-damaged-hair/shampoo,"Eleven Australia-Miracle Hair Treatment Shampoo-Discover the Eleven Australia Miracle Hair Treatment Ultra-Rich Shampoo—your ultimate solution for hydrated, frizz-free, and radiant hair.Transform Your...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.377238,True,groq
hair/shampoo-dry,hair/shampoo-dry,openai/gpt-oss-120b,"{'prompt_tokens': 4332, 'completion_tokens': 251, 'total_tokens': 4583}",success,0.7377641201019287,False,True,hair/dry-damaged-hair/shampoo,Shu Uemura-Urban Moisture Shampoo -Urban Moisture Shampoo nourishes and moisturizes the dry hairproviding nutrition and protection from the urban aggression.   Hair cleaned and moisturized!   With thi...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.379233,True,groq
body/moisturisers/atopic-dermatitis,body/moisturisers/atopic-dermatitis,openai/gpt-oss-120b,"{'prompt_tokens': 4291, 'completion_tokens': 258, 'total_tokens': 4549}",success,0.7480161190032959,True,True,body/moisturisers/atopic-dermatitis,Bepanthene-Bephanthen Sensi Daily Control Emollient Cream-Bepanthen Sensicontrol is a daily care  for atopic skin contributing to space the crises of extreme dryness of the skin!   Provides 3 months w...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.380226,True,groq
skin/loss-firmness/seruns,skin/loss-firmness/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4236, 'completion_tokens': 730, 'total_tokens': 4966}",success,1.6384191513061523,True,True,skin/loss-firmness/seruns,"2SQM-Serum-Harnessing the power of antioxidant saffron and hyaluronic acid, the Serum acts as a lifting agent, promoting a more youthful appearance.Tones and moisturizes your skin, revealing a revital...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.381223,True,groq
health-care/oral-health/specific-care,health-care/oral-health/specific-care,openai/gpt-oss-120b,"{'prompt_tokens': 4303, 'completion_tokens': 445, 'total_tokens': 4748}",success,1.0902493000030518,True,True,health-care/oral-health/specific-care,"Protefix-Adhesive Cushions -Problems fixing your prosthesis? Protefix has the solution!   Easy to apply and very comfortable!   Protefix pads are thin, well tolerated by the palate, and should only be...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.381223,True,groq
skin/seruns,skin/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4273, 'completion_tokens': 271, 'total_tokens': 4544}",success,0.7730796337127686,False,True,skin/dark-spots/seruns,"Byoode-Watercress & Copper Lyric-Achieve skin balance and radiance with the Watercress &amp; Copper Lyric. This potent blend of copper, niacinamide, essential minerals, and okra offers sebum-regulatin...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.382220,True,groq
,,openai/gpt-oss-120b,"{'prompt_tokens': 4360, 'completion_tokens': 1000, 'total_tokens': 5360}",success,2.1261191368103027,False,False,skin/global-anti-aging/specific-moisturizers,"Fadiamone-Anti-Aging Day Cream-Fadiamone Anti-Aging Day Cream is a unique anti-aging treatment designed for dry skin during menopause phases, offering optimal hydration, wrinkle reduction, and skin re...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.383219,True,groq
hair/accessories,hair/accessories,openai/gpt-oss-120b,"{'prompt_tokens': 4278, 'completion_tokens': 81, 'total_tokens': 4359}",success,0.41347265243530273,True,True,hair/accessories,Chit Chat-Satin Scrunchies 3 Pack-Keep your hair healthy and stylish with Chit Chat Satin Scrunchies 3 Pack – a perfect blend of luxury and care for any hair type. Luxury and care in every styleYour h...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.384213,True,groq
skin/facial-oils,skin/facial-oils,openai/gpt-oss-120b,"{'prompt_tokens': 4320, 'completion_tokens': 179, 'total_tokens': 4499}",success,0.6198911666870117,True,True,skin/facial-oils,"Timeless-Argan Oil 100% Pure-Introducing Argan Oil 100% Pure, famously known as 'liquid gold,' possesses remarkable healing and restorative properties for the skin, hair, and nails.Deeply nourish &amp...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.385209,True,groq
skin/masks-exfoliators/exfoliating,skin/masks-exfoliators/exfoliating,openai/gpt-oss-120b,"{'prompt_tokens': 4347, 'completion_tokens': 211, 'total_tokens': 4558}",success,0.6671361923217773,False,True,skin/cleansers-tonners/combination-to-oily-skin,"Rexaline-Hyalurx Boost Exfoliating Cellulose Gel-Reveal smoother, clearer skin instantly with Rexaline Hyalurx Boost Exfoliating Cellulose Gel — a gentle yet powerful exfoliant for all skin types, eve...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.386209,True,groq
skin/masks-exfoliators/anti-spots-masks,skin/masks-exfoliators/anti-spots-masks,openai/gpt-oss-120b,"{'prompt_tokens': 4280, 'completion_tokens': 310, 'total_tokens': 4590}",success,0.8435099124908447,False,True,skin/dark-spots/seruns,"LOreal Paris-Bright Reveal Dark Spot Exfoliant Peel-Revitalize your skin with Bright Reveal Dark Spot Exfoliant Peel, an advanced formula that visibly reduces dark spots.An essential step towards visi...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.387204,True,groq
skin/cleansers-tonners/dry-skin,skin/cleansers-tonners/dry-skin,openai/gpt-oss-120b,"{'prompt_tokens': 4387, 'completion_tokens': 445, 'total_tokens': 4832}",success,1.0993149280548096,False,False,hair/preshampoo-head-scrub,"Veoli Botanica-Hair We Go Scalp Rub-Discover Veoli Botanica Hair We Go Scalp Rub, the ultimate solution for hydrated, nourished, and rejuvenated skin.Transform Your Cleansing Routine!Key Benefits:Gent...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.389202,True,groq
sun-tan/pre-sun,sun-tan/pre-sun,openai/gpt-oss-120b,"{'prompt_tokens': 4394, 'completion_tokens': 660, 'total_tokens': 5054}",success,1.5111184120178223,False,True,sun-tan/sensitivity/face,"Mizon-Inout Smooth Mineral Sun Stick-Protect and perfect your skin with Mizon Inout Smooth Mineral Sun Stick. This SPF50 sunscreen offers hydration, elasticity, and a radiant glow in a portable, non-s...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.390194,True,groq
skin/dark-spots/essences-preparing-lotions,skin/dark-spots/essences-preparing-lotions,openai/gpt-oss-120b,"{'prompt_tokens': 4245, 'completion_tokens': 351, 'total_tokens': 4596}",success,0.9679770469665527,False,True,skin/essences-preparing-lotions,"Purito-Galacto Niacin 97 Power Essence-Containing 92% fermented galactomyces filtrate brimming with nutrients, Galacto Niacin 97 Power Essence is enriched with niacinamide (5%), lactobacillus/fermente...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.391192,True,groq
skin/eye-care,skin/eye-care,openai/gpt-oss-120b,"{'prompt_tokens': 4253, 'completion_tokens': 474, 'total_tokens': 4727}",success,1.1842374801635742,False,True,skin/eye-care/global-anti-aging,"Remescar-Eye Bags and Dark Circles Stick-Say goodbye to Eye Bags and Dark Circles!Achieve instant results and say hello to brighter, more youthful eyes!Key benefits:Instantly reduces puffiness and dar...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.393183,True,groq
skin/dehydration/essences-preparing-lotions,skin/dehydration/essences-preparing-lotions,openai/gpt-oss-120b,"{'prompt_tokens': 4327, 'completion_tokens': 303, 'total_tokens': 4630}",success,0.9054520130157471,False,True,skin/essences-preparing-lotions,"Haruharu Wonder-Black Rice Hyaluronic Essence-Revitalize and hydrate with Haruharu Wonder Black Rice Essence—packed with fermented black rice and hyaluronic acid for visibly smoother, nourished skin.<...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.394180,True,groq
makeup/complexion/accessories-brushes,makeup/complexion/accessories-brushes,openai/gpt-oss-120b,"{'prompt_tokens': 4298, 'completion_tokens': 440, 'total_tokens': 4738}",success,1.1031107902526855,True,True,makeup/complexion/accessories-brushes,"BPerfect-XL Professional Makeup Kit Bag-Bperfect's XL Professional Makeup Kit Bag – your ultimate organizer for all your makeup essentials and beyond!Designed to accommodate all your needs, this kit b...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.395176,True,groq
fragrance,fragrance,openai/gpt-oss-120b,"{'prompt_tokens': 4427, 'completion_tokens': 239, 'total_tokens': 4666}",success,0.717181921005249,False,False,fragrance/women,Byredo-La Tulipe Eau de Parfum-Discover the essence of spring with Byredo La Tulipe Eau de Parfum—a perfume inspired by blooming tulips. A floral scent that captures the season's vibrant rebirth.Let y...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.397190,True,groq
skin/cleansers-tonners/combination-to-oily-skin,skin/cleansers-tonners/combination-to-oily-skin,openai/gpt-oss-120b,"{'prompt_tokens': 4238, 'completion_tokens': 337, 'total_tokens': 4575}",success,0.8988480567932129,True,True,skin/cleansers-tonners/combination-to-oily-skin,Dermalogica-Precleanse -Precleanse is a deep-cleansing oil thatmelts make-up and impurities from skin.   Achieve ultra clean and healthy-looking skin!   Thoroughly melt away layers of excess sebum (oi...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.405903,True,groq
mom-baby/first-years,mom-baby/first-years,openai/gpt-oss-120b,"{'prompt_tokens': 4318, 'completion_tokens': 452, 'total_tokens': 4770}",success,1.1614594459533691,False,True,mom-baby/first-years/feeding-accessories,"Nutriben-Growth Milk Pro+ 3-Discover Nutribén Growth Milk Pro+ 3, the ultimate formula for toddlers aged 12 months to 3 years, packed with essential nutrients, iron, and prebiotics for healthy growth ...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.407908,True,groq
hair/shampoo,hair/shampoo,openai/gpt-oss-120b,"{'prompt_tokens': 4356, 'completion_tokens': 137, 'total_tokens': 4493}",success,0.5339601039886475,False,True,hair/normal-hair/shampoo,"Revlon-Uniq One All in One Shampoo -UniqOne All in OneShampoo promises to revolutionize your hair care.  An innovative hair and scalp shampoo, which offers 10 real benefits tohair in a luxurious formu...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.408925,True,groq
hair/volume,hair/volume,openai/gpt-oss-120b,"{'prompt_tokens': 4340, 'completion_tokens': 190, 'total_tokens': 4530}",success,1.075408935546875,False,True,hair/seruns-leave-in/volume,"Color WOW-Raise the Root Spray-Achieve instant lift and volume with Color WOW Raise the Root Thicken and Lift Spray, the perfect solution for fine, flat hair.Bounce back with lift that lasts!Key Benef...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.408925,True,groq
skin/cleansers-tonners/sensitive-skin,skin/cleansers-tonners/sensitive-skin,openai/gpt-oss-120b,"{'prompt_tokens': 4302, 'completion_tokens': 345, 'total_tokens': 4647}",success,0.9651627540588379,False,False,makeup/complexion/makeup-removers,"Payot-Nue Gentle Cleansing Foam-Payot Nue Gentle Cleansing Foam is a daily detoxifying cleansing step for the face.Gently cleanses the skin, liberates it from pollution particles, and respects the del...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.409909,True,groq
sun-tan/after-sun,sun-tan/after-sun,openai/gpt-oss-120b,"{'prompt_tokens': 4323, 'completion_tokens': 150, 'total_tokens': 4473}",success,0.5921134948730469,True,True,sun-tan/after-sun,"Lancaster-Golden Tan Maximizer After Sun Balm -After Sun Balm prolongs the tan for up to one month after sun exposure, instantly moisturizes and soothes skin that has been exposed to the sun.   A glow...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.410915,True,groq
body/moisturisers,body/moisturisers,openai/gpt-oss-120b,"{'prompt_tokens': 4282, 'completion_tokens': 303, 'total_tokens': 4585}",success,0.9843339920043945,False,False,fragrance/fragranced-moisturizers,"Roger Gallet-Fleur de Figuier Wellbeing Body Lotion -Fleur de Figuier Wellbeing Body Lotion envelops you in a warm blend of ripe fig pulp, refreshing tree leaf shade, and bittersweet grapefruit notes....",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.410915,True,groq
hair/anti-dandruff/shampoo,hair/anti-dandruff/shampoo,openai/gpt-oss-120b,"{'prompt_tokens': 4275, 'completion_tokens': 139, 'total_tokens': 4414}",success,0.5702259540557861,True,True,hair/anti-dandruff/shampoo,"Isdin-Nutradeica Shampoo for Oily Dandruff -utradeica shampoo for oily dandruff is especially directed to severe seborrheic dandruff, either used alone, or interspersed with medicated shampoo s for th...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:26:48.411894,True,groq
