predicted_category,raw_response,model_used,usage,status,latency,exact_match,partial_match,true_category,product_description,prompt_name,model,from_cache,timestamp,langsmith_enabled,api_provider
makeup/complexion/powders,makeup/complexion/powders,openai/gpt-oss-120b,"{'prompt_tokens': 4427, 'completion_tokens': 494, 'total_tokens': 4921}",success,1.2337982654571533,True,True,makeup/complexion/powders,"Urban Decay-Stay Naked Threesome Bronzer, Highlighter, Blush-Introducing the Stay Naked Threesome Bronzer, Highlighter, Blush - a vegan trio of essential face powders in one convenient compact. This v...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:29:09.837057,True,groq
skin/deep-wrinkles/seruns,skin/deep-wrinkles/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4453, 'completion_tokens': 287, 'total_tokens': 4740}",success,0.8620569705963135,True,True,skin/deep-wrinkles/seruns,"Biotherm-Blue Retinol Resurface + Repair Serum    -Blue Retinol Resurface + Repair Serumis a powerful innovation born of bioscience, offering maximum renewing effectiveness in a vegan formula*.   Ever...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:29:09.839138,True,groq
skin/cleansers-tonners,skin/cleansers-tonners,openai/gpt-oss-120b,"{'prompt_tokens': 4294, 'completion_tokens': 272, 'total_tokens': 4566}",success,0.8186066150665283,False,True,skin/cleansers-tonners/combination-to-oily-skin,"Some by Me-AHA-BHA-PHA 30 Days Miracle Toner-The AHA-BHA-PHA 30 Days Miracle Toner by SOMEBYMI promises to transform the skin structure within 30 days.Removes impurities and sebum, calms irritated ski...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:29:09.840430,True,groq
body/beauty-tech,body/beauty-tech,openai/gpt-oss-120b,"{'prompt_tokens': 4376, 'completion_tokens': 681, 'total_tokens': 5057}",success,1.5220346450805664,False,True,body/scars-reparing-creams,"Reuzel-TAT Shine Tattoo Spray-Achieve a vibrant and defined tattoo with TAT Shine Tattoo Spray, the tattoo brightener that absorbs quickly, enhances colors instantly, and is non-greasy.Perfect for mak...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:29:09.841434,True,groq
sun-tan/face,sun-tan/face,openai/gpt-oss-120b,"{'prompt_tokens': 4432, 'completion_tokens': 792, 'total_tokens': 5224}",success,1.7866294384002686,False,True,sun-tan/face/dry-skin,"Youth Lab-Age-Defense Watery Sunscreen-Protect your skin with Youth Lab Age-Defense Watery Sunscreen SPF50 — a lightweight, fast-absorbing sunscreen that shields against UVA, UVB, and environmental po...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:29:09.842453,True,groq
skin/moisturisers,skin/moisturisers,openai/gpt-oss-120b,"{'prompt_tokens': 4221, 'completion_tokens': 303, 'total_tokens': 4524}",success,0.8190083503723145,False,True,skin/global-anti-aging/specific-moisturizers,"Estee Lauder-Re-Nutriv Ultimate Diamond Rich Cream -A captivating texture from the first touch!  The Re-nutriv Ultimate Diamond rich cream is a velvety and invigorating care , which is able to redefin...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:29:09.844511,True,groq
,,openai/gpt-oss-120b,"{'prompt_tokens': 4358, 'completion_tokens': 1000, 'total_tokens': 5358}",success,2.151883602142334,False,False,hair/dry-damaged-hair/seruns-leave-in,"Phyto-Nourishment Elixir Absolute Nourishment Care Oil-Revitalize dry to very dry hair with Phyto Nourishment Elixir Absolute Nourishment Care Oil. Enriched with 7 botanical oils, it nourishes, streng...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:29:09.845772,True,groq
fragrance/women,fragrance/women,openai/gpt-oss-120b,"{'prompt_tokens': 4334, 'completion_tokens': 123, 'total_tokens': 4457}",success,0.5002083778381348,True,True,fragrance/women,"Davidoff-Cool Water Reborn Eau de Toilette -Cool Water Reborn Eau de Toilette for her, where the sparkling notes of bergamot, locally distilled at the brand s harvest center in Italy, blend with the e...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:29:09.847063,True,groq
skin/seruns,skin/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4466, 'completion_tokens': 247, 'total_tokens': 4713}",success,3.125711679458618,False,True,skin/global-anti-aging/seruns,Benton-Snail Bee High Ultimate Sérum -Snail Bee High Ultimate Seruma multipurpose skin care!   Moisturizes &amp; Brightens the skin!   Presents the essential ingredients:<i>Saccharomyces</i> (Yeast Ex...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:29:09.848067,True,groq
skin/eye-care/lost-firmness,skin/eye-care/lost-firmness,openai/gpt-oss-120b,"{'prompt_tokens': 4251, 'completion_tokens': 347, 'total_tokens': 4598}",success,0.901214599609375,False,True,skin/eye-care/global-anti-aging,"Medik8-Advanced Night Eye Contour-Rejuvenate dull, tired eyes with Advanced Night Eye.This rich yet fast-absorbing cream nourishes the under-eye while you sleep for a beautiful effect come morning.Rev...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:29:09.849064,True,groq
skin/eye-care,skin/eye-care,openai/gpt-oss-120b,"{'prompt_tokens': 4166, 'completion_tokens': 662, 'total_tokens': 4828}",success,1.501267910003662,False,True,skin/eye-care/global-anti-aging,"Projet 28-Le Contour Anti-Aging Cream-Discover Projet 28 Le Contour Anti-Aging Eye Contour Cream – the ultimate eye treatment for youthful, hydrated, and radiant skin. Smooths wrinkles, reduces puffin...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:11.355098,True,groq
supplements-vitamins/fertility,supplements-vitamins/fertility,openai/gpt-oss-120b,"{'prompt_tokens': 4102, 'completion_tokens': 195, 'total_tokens': 4297}",success,0.6286795139312744,False,False,mom-baby/before-birth/fertility,Conceive Plus-Conceive Plus Women's Fertility Support -Conceive plus fertility support female supplement is a targeted care for all women who intend to become pregnant.   A Vegetarian Supplement for W...,prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:12.548257,True,groq
skin/masks-exfoliators/anti-spots-masks,skin/masks-exfoliators/anti-spots-masks,openai/gpt-oss-120b,"{'prompt_tokens': 4009, 'completion_tokens': 378, 'total_tokens': 4387}",success,0.9617643356323242,False,True,skin/masks-exfoliators/tissue-masks,"The Creme Shop-Be Clear, Skin! Animated Kitten Face Mask-Be Clear, Skin! Animated Kitten Face Mask cleanses your skin and has anti-acne properties.Face mask infused with witch hazel!Witch Hazel acts a...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:14.078178,True,groq
health-care/diapers-incontinence,health-care/diapers-incontinence,openai/gpt-oss-120b,"{'prompt_tokens': 4021, 'completion_tokens': 126, 'total_tokens': 4147}",success,0.48653244972229004,True,True,health-care/diapers-incontinence,"Lindor-Bed Saver Shelter 60cmx90cm -Lindor bed saver, disposableshelter that absorb urine losses.   Help keep the bed clean.   They are ideal for keeping clean the sheets, beds or chairs of those peop...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:15.421084,True,groq
sun-tan/face/combination-to-oily-skin,sun-tan/face/combination-to-oily-skin,openai/gpt-oss-120b,"{'prompt_tokens': 4044, 'completion_tokens': 370, 'total_tokens': 4414}",success,0.9918210506439209,False,True,sun-tan/face/sensitive-intolerant-skin,A Derma-Protect Invisible Fluid Face Normal to Combination Skin Pocket-Protect invisible fluidspf50+ pocket -Sunscreenfor normal to combination skin for face!Protects from UV radiation and reinforces ...,prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:17.075844,True,groq
skin/deep-wrinkles/specific-moisturizers,skin/deep-wrinkles/specific-moisturizers,openai/gpt-oss-120b,"{'prompt_tokens': 4182, 'completion_tokens': 272, 'total_tokens': 4454}",success,0.8201406002044678,False,True,skin/global-anti-aging/specific-moisturizers,Lancome-Génifique Youth Activating Cream -Lanc&ocirc;me G&eacute;nific Youth Activating Creamis a smoothing treatment with enriched activesfor a renewedand wrinkles-free skin!  Features a velvety text...,prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:18.458053,True,groq
fragrance/women,fragrance/women,openai/gpt-oss-120b,"{'prompt_tokens': 4199, 'completion_tokens': 156, 'total_tokens': 4355}",success,0.6128330230712891,True,True,fragrance/women,"Jean Paul Gaultier-Scandal Absolu Parfum Concentré-Unveil the bold allure of Jean Paul Gaultier Scandal Absolu Parfum Concentré — a captivating, sensual Chypre Amber fragrance that redefines luxury.Da...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:19.641548,True,groq
body/deodorants,body/deodorants,openai/gpt-oss-120b,"{'prompt_tokens': 4106, 'completion_tokens': 123, 'total_tokens': 4229}",success,0.5274629592895508,True,True,body/deodorants,"Mukti-Botanique Deodorant-Discover Mukti Botanique Deodorant: A natural, aluminium-free formula ensuring fresh, toxin-free underarms all day!Stay Fresh Naturally!Key Benefits:Aluminium-Free: Safe, nat...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:20.740909,True,groq
hair/contitioner,hair/contitioner,openai/gpt-oss-120b,"{'prompt_tokens': 4042, 'completion_tokens': 175, 'total_tokens': 4217}",success,0.6339826583862305,False,True,hair/contitioner/hair-loss,"LOreal Professionnel-Serie Expert Inforcer Anti-Breakage Conditioner -Serie Expert Inforcer Conditioner allows your hair to become shinermore resistant.  Discover the new Series Expert INFORCER range,...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:21.948488,True,groq
hair/anti-dandruff/shampoo,hair/anti-dandruff/shampoo,openai/gpt-oss-120b,"{'prompt_tokens': 4096, 'completion_tokens': 77, 'total_tokens': 4173}",success,0.4464724063873291,True,True,hair/anti-dandruff/shampoo,"Apivita-Dry Dandruff Shampoo -Cleans effectively, reducing the flaking and itching from your scalp!  The Dry dandruff shampoo acts on the problem causes, preventing its reappearance.   Moisturizes and...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:22.976276,True,groq
makeup/complexion/bronzer,makeup/complexion/bronzer,openai/gpt-oss-120b,"{'prompt_tokens': 4239, 'completion_tokens': 435, 'total_tokens': 4674}",success,1.1199135780334473,False,True,makeup/complexion/powders,"Urban Decay-Stay Naked Threesome Bronzer, Highlighter, Blush-Introducing the Stay Naked Threesome Bronzer, Highlighter, Blush - a vegan trio of essential face powders in one convenient compact. This v...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:24.645716,True,groq
skin/deep-wrinkles/seruns,skin/deep-wrinkles/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4265, 'completion_tokens': 203, 'total_tokens': 4468}",success,0.7140815258026123,True,True,skin/deep-wrinkles/seruns,"Biotherm-Blue Retinol Resurface + Repair Serum    -Blue Retinol Resurface + Repair Serumis a powerful innovation born of bioscience, offering maximum renewing effectiveness in a vegan formula*.   Ever...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:25.916676,True,groq
skin/cleansers-tonners,skin/cleansers-tonners,openai/gpt-oss-120b,"{'prompt_tokens': 4106, 'completion_tokens': 263, 'total_tokens': 4369}",success,0.8120477199554443,False,True,skin/cleansers-tonners/combination-to-oily-skin,"Some by Me-AHA-BHA-PHA 30 Days Miracle Toner-The AHA-BHA-PHA 30 Days Miracle Toner by SOMEBYMI promises to transform the skin structure within 30 days.Removes impurities and sebum, calms irritated ski...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:27.300676,True,groq
skin/moisturisers,skin/moisturisers,openai/gpt-oss-120b,"{'prompt_tokens': 4188, 'completion_tokens': 236, 'total_tokens': 4424}",success,0.6947145462036133,False,False,body/scars-reparing-creams,"Reuzel-TAT Shine Tattoo Spray-Achieve a vibrant and defined tattoo with TAT Shine Tattoo Spray, the tattoo brightener that absorbs quickly, enhances colors instantly, and is non-greasy.Perfect for mak...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:28.570179,True,groq
sun-tan/pre-sun,sun-tan/pre-sun,openai/gpt-oss-120b,"{'prompt_tokens': 4244, 'completion_tokens': 353, 'total_tokens': 4597}",success,2.173400640487671,False,True,sun-tan/face/dry-skin,"Youth Lab-Age-Defense Watery Sunscreen-Protect your skin with Youth Lab Age-Defense Watery Sunscreen SPF50 — a lightweight, fast-absorbing sunscreen that shields against UVA, UVB, and environmental po...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:31.306303,True,groq
skin/moisturisers,skin/moisturisers,openai/gpt-oss-120b,"{'prompt_tokens': 4033, 'completion_tokens': 140, 'total_tokens': 4173}",success,0.5792622566223145,False,True,skin/global-anti-aging/specific-moisturizers,"Estee Lauder-Re-Nutriv Ultimate Diamond Rich Cream -A captivating texture from the first touch!  The Re-nutriv Ultimate Diamond rich cream is a velvety and invigorating care , which is able to redefin...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:32.426437,True,groq
hair/hair-mask/dry-to-very-dry-hair,hair/hair-mask/dry-to-very-dry-hair,openai/gpt-oss-120b,"{'prompt_tokens': 4170, 'completion_tokens': 386, 'total_tokens': 4556}",success,0.9777748584747314,False,True,hair/dry-damaged-hair/seruns-leave-in,"Phyto-Nourishment Elixir Absolute Nourishment Care Oil-Revitalize dry to very dry hair with Phyto Nourishment Elixir Absolute Nourishment Care Oil. Enriched with 7 botanical oils, it nourishes, streng...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:33.951084,True,groq
fragrance/women,fragrance/women,openai/gpt-oss-120b,"{'prompt_tokens': 4146, 'completion_tokens': 169, 'total_tokens': 4315}",success,0.6243896484375,True,True,fragrance/women,"Davidoff-Cool Water Reborn Eau de Toilette -Cool Water Reborn Eau de Toilette for her, where the sparkling notes of bergamot, locally distilled at the brand s harvest center in Italy, blend with the e...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:35.136522,True,groq
skin/seruns,skin/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4278, 'completion_tokens': 365, 'total_tokens': 4643}",success,0.9481854438781738,False,True,skin/global-anti-aging/seruns,Benton-Snail Bee High Ultimate Sérum -Snail Bee High Ultimate Seruma multipurpose skin care!   Moisturizes &amp; Brightens the skin!   Presents the essential ingredients:<i>Saccharomyces</i> (Yeast Ex...,prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:36.639860,True,groq
skin/eye,skin/eye‑care/lost‑firmness,openai/gpt-oss-120b,"{'prompt_tokens': 4063, 'completion_tokens': 300, 'total_tokens': 4363}",success,0.8149416446685791,False,True,skin/eye-care/global-anti-aging,"Medik8-Advanced Night Eye Contour-Rejuvenate dull, tired eyes with Advanced Night Eye.This rich yet fast-absorbing cream nourishes the under-eye while you sleep for a beautiful effect come morning.Rev...",prompt_mandatory_output,openai/gpt-oss-120b,False,2025-08-07T09:29:38.018699,True,groq
skin/eye-care/global-anti-aging,skin/eye-care/global-anti-aging,openai/gpt-oss-120b,"{'prompt_tokens': 4040, 'completion_tokens': 362, 'total_tokens': 4402}",success,0.9243366718292236,True,True,skin/eye-care/global-anti-aging,"Projet 28-Le Contour Anti-Aging Cream-Discover Projet 28 Le Contour Anti-Aging Eye Contour Cream – the ultimate eye treatment for youthful, hydrated, and radiant skin. Smooths wrinkles, reduces puffin...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:39.515954,True,groq
supplements-vitamins/fertility,supplements-vitamins/fertility,openai/gpt-oss-120b,"{'prompt_tokens': 3976, 'completion_tokens': 164, 'total_tokens': 4140}",success,0.5570471286773682,False,False,mom-baby/before-birth/fertility,Conceive Plus-Conceive Plus Women's Fertility Support -Conceive plus fertility support female supplement is a targeted care for all women who intend to become pregnant.   A Vegetarian Supplement for W...,prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:40.630096,True,groq
skin/masks-exfoliators/anti-spots-masks,skin/masks-exfoliators/anti-spots-masks,openai/gpt-oss-120b,"{'prompt_tokens': 3883, 'completion_tokens': 262, 'total_tokens': 4145}",success,0.7684192657470703,False,True,skin/masks-exfoliators/tissue-masks,"The Creme Shop-Be Clear, Skin! Animated Kitten Face Mask-Be Clear, Skin! Animated Kitten Face Mask cleanses your skin and has anti-acne properties.Face mask infused with witch hazel!Witch Hazel acts a...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:41.962272,True,groq
health-care/diapers-incontinence,health-care/diapers-incontinence,openai/gpt-oss-120b,"{'prompt_tokens': 3895, 'completion_tokens': 165, 'total_tokens': 4060}",success,0.6353352069854736,True,True,health-care/diapers-incontinence,"Lindor-Bed Saver Shelter 60cmx90cm -Lindor bed saver, disposableshelter that absorb urine losses.   Help keep the bed clean.   They are ideal for keeping clean the sheets, beds or chairs of those peop...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:43.143634,True,groq
sun-tan/face/normal-skin,sun-tan/face/normal-skin,openai/gpt-oss-120b,"{'prompt_tokens': 3918, 'completion_tokens': 624, 'total_tokens': 4542}",success,1.5522220134735107,False,True,sun-tan/face/sensitive-intolerant-skin,A Derma-Protect Invisible Fluid Face Normal to Combination Skin Pocket-Protect invisible fluidspf50+ pocket -Sunscreenfor normal to combination skin for face!Protects from UV radiation and reinforces ...,prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:45.265949,True,groq
skin/moisturisers,skin/moisturisers,openai/gpt-oss-120b,"{'prompt_tokens': 4056, 'completion_tokens': 452, 'total_tokens': 4508}",success,1.1429147720336914,False,True,skin/global-anti-aging/specific-moisturizers,Lancome-Génifique Youth Activating Cream -Lanc&ocirc;me G&eacute;nific Youth Activating Creamis a smoothing treatment with enriched activesfor a renewedand wrinkles-free skin!  Features a velvety text...,prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:46.968241,True,groq
fragrance/women,fragrance/women,openai/gpt-oss-120b,"{'prompt_tokens': 4073, 'completion_tokens': 164, 'total_tokens': 4237}",success,0.6132800579071045,True,True,fragrance/women,"Jean Paul Gaultier-Scandal Absolu Parfum Concentré-Unveil the bold allure of Jean Paul Gaultier Scandal Absolu Parfum Concentré — a captivating, sensual Chypre Amber fragrance that redefines luxury.Da...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:48.156780,True,groq
body/deodorants,body/deodorants,openai/gpt-oss-120b,"{'prompt_tokens': 3980, 'completion_tokens': 265, 'total_tokens': 4245}",success,0.8053004741668701,True,True,body/deodorants,"Mukti-Botanique Deodorant-Discover Mukti Botanique Deodorant: A natural, aluminium-free formula ensuring fresh, toxin-free underarms all day!Stay Fresh Naturally!Key Benefits:Aluminium-Free: Safe, nat...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:49.523075,True,groq
hair/contitioner,hair/contitioner,openai/gpt-oss-120b,"{'prompt_tokens': 3916, 'completion_tokens': 331, 'total_tokens': 4247}",success,0.860285758972168,False,True,hair/contitioner/hair-loss,"LOreal Professionnel-Serie Expert Inforcer Anti-Breakage Conditioner -Serie Expert Inforcer Conditioner allows your hair to become shinermore resistant.  Discover the new Series Expert INFORCER range,...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:50.960161,True,groq
hair/anti-dandruff/shampoo,hair/anti-dandruff/shampoo,openai/gpt-oss-120b,"{'prompt_tokens': 3970, 'completion_tokens': 111, 'total_tokens': 4081}",success,0.45383453369140625,True,True,hair/anti-dandruff/shampoo,"Apivita-Dry Dandruff Shampoo -Cleans effectively, reducing the flaking and itching from your scalp!  The Dry dandruff shampoo acts on the problem causes, preventing its reappearance.   Moisturizes and...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:51.965190,True,groq
makeup/complexion/blush,makeup/complexion/blush,openai/gpt-oss-120b,"{'prompt_tokens': 4113, 'completion_tokens': 551, 'total_tokens': 4664}",success,1.28865647315979,False,True,makeup/complexion/powders,"Urban Decay-Stay Naked Threesome Bronzer, Highlighter, Blush-Introducing the Stay Naked Threesome Bronzer, Highlighter, Blush - a vegan trio of essential face powders in one convenient compact. This v...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:53.834176,True,groq
skin/deep-wrinkles/seruns,skin/deep-wrinkles/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4139, 'completion_tokens': 235, 'total_tokens': 4374}",success,0.7498071193695068,True,True,skin/deep-wrinkles/seruns,"Biotherm-Blue Retinol Resurface + Repair Serum    -Blue Retinol Resurface + Repair Serumis a powerful innovation born of bioscience, offering maximum renewing effectiveness in a vegan formula*.   Ever...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:55.142267,True,groq
skin/cleansers-tonners,skin/cleansers-tonners,openai/gpt-oss-120b,"{'prompt_tokens': 3980, 'completion_tokens': 398, 'total_tokens': 4378}",success,1.0299553871154785,False,True,skin/cleansers-tonners/combination-to-oily-skin,"Some by Me-AHA-BHA-PHA 30 Days Miracle Toner-The AHA-BHA-PHA 30 Days Miracle Toner by SOMEBYMI promises to transform the skin structure within 30 days.Removes impurities and sebum, calms irritated ski...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:56.741947,True,groq
skin/moisturisers,skin/moisturisers,openai/gpt-oss-120b,"{'prompt_tokens': 4062, 'completion_tokens': 409, 'total_tokens': 4471}",success,1.0601332187652588,False,False,body/scars-reparing-creams,"Reuzel-TAT Shine Tattoo Spray-Achieve a vibrant and defined tattoo with TAT Shine Tattoo Spray, the tattoo brightener that absorbs quickly, enhances colors instantly, and is non-greasy.Perfect for mak...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:29:58.366736,True,groq
sun-tan/face,sun-tan/face,openai/gpt-oss-120b,"{'prompt_tokens': 4118, 'completion_tokens': 518, 'total_tokens': 4636}",success,1.223205327987671,False,True,sun-tan/face/dry-skin,"Youth Lab-Age-Defense Watery Sunscreen-Protect your skin with Youth Lab Age-Defense Watery Sunscreen SPF50 — a lightweight, fast-absorbing sunscreen that shields against UVA, UVB, and environmental po...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:30:00.168671,True,groq
skin/moisturisers,skin/moisturisers,openai/gpt-oss-120b,"{'prompt_tokens': 3907, 'completion_tokens': 292, 'total_tokens': 4199}",success,0.7958359718322754,False,True,skin/global-anti-aging/specific-moisturizers,"Estee Lauder-Re-Nutriv Ultimate Diamond Rich Cream -A captivating texture from the first touch!  The Re-nutriv Ultimate Diamond rich cream is a velvety and invigorating care , which is able to redefin...",prompt_reasoning_classification,openai/gpt-oss-120b,False,2025-08-07T09:30:01.528095,True,groq
