predicted_category,raw_response,model_used,usage,status,latency,exact_match,partial_match,true_category,product_description,prompt_name,model,from_cache,timestamp,langsmith_enabled,api_provider
skin/deep-wrinkles/seruns,skin/deep-wrinkles/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4306, 'completion_tokens': 368, 'total_tokens': 4674}",success,1.0166959762573242,False,True,skin/first-signs-age/seruns,"Babe-Hydra Serum-Experience intense hydration with Babé Hydra Serum! Formulated with a potent blend of hyaluronic acid, panthenol, and prebiotics. Suitable for all skin types, its light, non-greasy te...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:27:25.462175,True,groq
hair/colour/conditioners,hair/colour/conditioners,openai/gpt-oss-120b,"{'prompt_tokens': 4324, 'completion_tokens': 182, 'total_tokens': 4506}",success,0.6148786544799805,True,True,hair/colour/conditioners,"Shu Uemura-Color Lustre Conditioner-Revitalize and protect your colored hair with SHU UEMURA Color Lustre Conditioner.This revolutionary formula enhances shine and preserves color, leaving your hair h...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:27:25.463171,True,groq
skin/seruns,skin/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4327, 'completion_tokens': 419, 'total_tokens': 4746}",success,1.0982651710510254,False,True,skin/dehydration/seruns,"Isntree-Ultra-Low Molecular Hyaluronic Acid Serum-Discover the secret to long-lasting hydration with Isntree Ultra-Low Molecular Hyaluronic Acid Serum — a vegan skincare breakthrough for smoother, cal...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:27:25.464166,True,groq
fragrance/women,fragrance/women,openai/gpt-oss-120b,"{'prompt_tokens': 4609, 'completion_tokens': 94, 'total_tokens': 4703}",success,0.5218656063079834,True,True,fragrance/women,"Escada-Celebrate N.O.W. Eau de Parfum -Celebrate N.O.W. Eau de Parfum is a modern feminine fragrance, an exquisite combination of fresh and spicy ginger blended with lush magnolia and sublimed with ci...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:27:25.465163,True,groq
skin/makeup-removers,skin/makeup-removers,openai/gpt-oss-120b,"{'prompt_tokens': 4216, 'completion_tokens': 203, 'total_tokens': 4419}",success,0.6367831230163574,False,True,skin/cleansers-tonners/normal-skin,"Dr Grandel-Cleansing Milk -Cleansing cleansing milk gently removes make-up residues and pollution particles.   Cleansed and fresh skin!   In addition to cleansing, it moisturizes and nourishes the ski...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:27:25.466160,True,groq
health-care/insect-repellent,health-care/insect-repellent,openai/gpt-oss-120b,"{'prompt_tokens': 4336, 'completion_tokens': 233, 'total_tokens': 4569}",success,0.6982297897338867,True,True,health-care/insect-repellent,BodyGuard-Bodyguard Antimosquito Frangranced Spray Baby -Bodyguard Antimosquito Frangranced Spray Baby isa formula developed especially for babies 3 months and older and pregnant women!   The first an...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:27:25.468157,True,groq
makeup/complexion/powders,makeup/complexion/powders,openai/gpt-oss-120b,"{'prompt_tokens': 4253, 'completion_tokens': 250, 'total_tokens': 4503}",success,0.7753481864929199,True,True,makeup/complexion/powders,"Avene-Couvrance Mosaic Powder-For a natural, silky and mate finishing.Fix and redefinemakeup.   Perfect and uniformskin.</i>   Allows an harmonious gathering of light. High fixation, water and sweat r...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:27:25.469154,True,groq
body/hands,body/hands,openai/gpt-oss-120b,"{'prompt_tokens': 4332, 'completion_tokens': 209, 'total_tokens': 4541}",success,0.7159795761108398,True,True,body/hands,LOccitane-Shea Butter Intensive Hand Balm-Experience intense nourishment and protection for very dry or uncomfortable skin with the Shea Butter Intensive Hand Balm.Your go-to solution for combating dr...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:27:25.470523,True,groq
men/shaving/accessories,men/shaving/accessories,openai/gpt-oss-120b,"{'prompt_tokens': 4201, 'completion_tokens': 238, 'total_tokens': 4439}",success,0.755587100982666,False,True,men/body/hygiene-exfoliation,"Zwilling-Twinox M Slant Tweezer-Twinox m diagonal tweezers is ideal to complement the daily male care!   For an impeccable look!   Specially designed for men, the Diamond Like Carbon matte finish adds...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:27:25.471580,True,groq
skin/dehydration/seruns,skin/dehydration/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4328, 'completion_tokens': 455, 'total_tokens': 4783}",success,1.1249394416809082,False,True,skin/seruns,"Talika-Skintelligence Hydra Intense Hydrating Serum-Discover TALIKA Skintelligence Hydra Intense Hydrating Serum.Enriched with prebiotics, hyaluronic acid, and aloe vera for ultimate hydration and ski...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:27:25.472583,True,groq
