predicted_category,raw_response,model_used,usage,status,latency,exact_match,partial_match,true_category,product_description,prompt_name,model,from_cache,timestamp,langsmith_enabled,api_provider
fragrance,fragrance,openai/gpt-oss-120b,"{'prompt_tokens': 4904, 'completion_tokens': 201, 'total_tokens': 5105}",success,0.6756904125213623,False,False,fragrance/women,"Korloff-Écorce d'Argent Eau de Parfum-Discover Korloff Écorce d'Argent Eau de Parfum — a niche fragrance where woody elegance meets fresh bergamot, inspired by the grandeur of Saint Petersburg’s Peter...",prompt_HCP,openai/gpt-oss-120b,False,2025-08-07T09:12:55.150253,True,groq
skin/cleansers-tonners,skin/cleansers-tonners,openai/gpt-oss-120b,"{'prompt_tokens': 4804, 'completion_tokens': 238, 'total_tokens': 5042}",success,0.7747316360473633,False,True,skin/cleansers-tonners/combination-to-oily-skin,"Tocobo-Vita Berry Pore Toner-Ethically produced and Vegan-friendly, Vita Berry Pore Toner is formulated with 50,000ppm of berry water, which includes wild strawberry extract that is abundant in organi...",prompt_HCP,openai/gpt-oss-120b,False,2025-08-07T09:12:56.458612,True,groq
skin/cleansers-tonners/dry-skin,skin/cleansers-tonners/dry-skin,openai/gpt-oss-120b,"{'prompt_tokens': 4736, 'completion_tokens': 208, 'total_tokens': 4944}",success,0.6792423725128174,False,False,makeup/complexion/makeup-removers,Clinique-Rinse Off Foaming Cleanser -Rinse off foaming cleanser has the formula indicated for skin type 2 - dry the combination skin.   The combination todry skin will thank this product!    	 	It is ...,prompt_HCP,openai/gpt-oss-120b,False,2025-08-07T09:12:57.674725,True,groq
skin/dark-spots/seruns,skin/dark-spots/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4809, 'completion_tokens': 247, 'total_tokens': 5056}",success,0.8044776916503906,True,True,skin/dark-spots/seruns,"Sesderma-Azelac Ru Depigmenting Ampoules Ampoules-Azelac Ru depigmenting ampouleshelp prevent and reduce hyperpigmentation effectively.   Depigmenting action,  anti-inflammatory and antioxidant!   Tha...",prompt_HCP,openai/gpt-oss-120b,False,2025-08-07T09:12:59.010551,True,groq
skin/lip-care,skin/lip-care,openai/gpt-oss-120b,"{'prompt_tokens': 5230, 'completion_tokens': 374, 'total_tokens': 5604}",success,0.9971849918365479,False,False,sun-tan/eyes-lips-sensitive-areas,"Babe-Fotoprotector Lip Protection SPF50 Invisible -Fotoprotector Lip Protection SPF50 Invisibleallows aprolonged protection and hydration of the lips, giving a transparent finish.   Water resistant an...",prompt_HCP_02,openai/gpt-oss-120b,False,2025-08-07T09:13:00.545491,True,groq
skin/global-anti-aging/seruns,skin/global-anti-aging/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 5254, 'completion_tokens': 512, 'total_tokens': 5766}",success,1.2536413669586182,False,True,skin/dark-spots/seruns,"Rilastil-Intense C Gel Serum-Intense C Gel Serum is a protective serum specially formulated for skin that is subject to oxidizing aggressors,such as the sun, smoke, pollution, and intense physical act...",prompt_HCP_02,openai/gpt-oss-120b,False,2025-08-07T09:13:02.329718,True,groq
,,openai/gpt-oss-120b,"{'prompt_tokens': 5350, 'completion_tokens': 1000, 'total_tokens': 6350}",success,2.2020795345306396,False,False,health-care/contact-lenses,"Montana Eyewear-Blue Light Filter Glasses HBLF73A Turtle -Lightweight, practical and very comfortable, perfect for everyday life!   Choose the diopter that best suits your vision!   Ideal for both her...",prompt_HCP_02,openai/gpt-oss-120b,False,2025-08-07T09:13:05.075518,True,groq
hair/anti-dandruff,hair/anti-dandruff,openai/gpt-oss-120b,"{'prompt_tokens': 5282, 'completion_tokens': 798, 'total_tokens': 6080}",success,1.8265371322631836,False,True,hair/seruns-leave-in/sensitive-scalp,Lador-Tea Tree Scalp Clinic Hair Pack-Experience the soothing benefits of Tea Tree Scalp Clinic Hair Pack.Effectively removes dead skin cells and soothes the scalp!Formulated with natural ingredients ...,prompt_HCP_02,openai/gpt-oss-120b,False,2025-08-07T09:13:07.433736,True,groq
skin/loss-firmness/specific-moisturizers,skin/loss-firmness/specific-moisturizers,openai/gpt-oss-120b,"{'prompt_tokens': 5313, 'completion_tokens': 436, 'total_tokens': 5749}",success,1.1910514831542969,True,True,skin/loss-firmness/specific-moisturizers,Roc-Multi Correxion Firm + Lift Firming Cream-Restore facial firmness and redefine contours with Roc Multi Correxion Firm + Lift Anti-Sagging Firming Cream — clinically proven to combat sagging skin.L...,prompt_HCP_02,openai/gpt-oss-120b,False,2025-08-07T09:13:09.167108,True,groq
hair/hair-mask,hair/hair-mask,openai/gpt-oss-120b,"{'prompt_tokens': 5365, 'completion_tokens': 922, 'total_tokens': 6287}",success,2.0603134632110596,False,True,hair/hair-mask/straightening,"Cotril-K-Smooth Supreme Keratin Mask-Restore and nourish with Cotril K-Smooth Supreme Keratin Mask. This moisturizing treatment disciplines, detangles, and fights frizz, helping to prolong salon kerat...",prompt_HCP_02,openai/gpt-oss-120b,False,2025-08-07T09:13:11.774884,True,groq
fragrance,fragrance,openai/gpt-oss-120b,"{'prompt_tokens': 5407, 'completion_tokens': 143, 'total_tokens': 5550}",success,0.6288964748382568,False,False,fragrance/women,"Korloff-Écorce d'Argent Eau de Parfum-Discover Korloff Écorce d'Argent Eau de Parfum — a niche fragrance where woody elegance meets fresh bergamot, inspired by the grandeur of Saint Petersburg’s Peter...",prompt_HCP_02,openai/gpt-oss-120b,False,2025-08-07T09:13:12.940838,True,groq
skin/cleansers-tonners,skin/cleansers-tonners,openai/gpt-oss-120b,"{'prompt_tokens': 5307, 'completion_tokens': 679, 'total_tokens': 5986}",success,1.615361213684082,False,True,skin/cleansers-tonners/combination-to-oily-skin,"Tocobo-Vita Berry Pore Toner-Ethically produced and Vegan-friendly, Vita Berry Pore Toner is formulated with 50,000ppm of berry water, which includes wild strawberry extract that is abundant in organi...",prompt_HCP_02,openai/gpt-oss-120b,False,2025-08-07T09:13:15.081350,True,groq
skin/cleansers-tonners/dry-skin,skin/cleansers-tonners/dry-skin,openai/gpt-oss-120b,"{'prompt_tokens': 5239, 'completion_tokens': 349, 'total_tokens': 5588}",success,0.9677166938781738,False,False,makeup/complexion/makeup-removers,Clinique-Rinse Off Foaming Cleanser -Rinse off foaming cleanser has the formula indicated for skin type 2 - dry the combination skin.   The combination todry skin will thank this product!    	 	It is ...,prompt_HCP_02,openai/gpt-oss-120b,False,2025-08-07T09:13:16.588503,True,groq
skin/dark-spots/seruns,skin/dark-spots/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 5312, 'completion_tokens': 599, 'total_tokens': 5911}",success,1.5205700397491455,True,True,skin/dark-spots/seruns,"Sesderma-Azelac Ru Depigmenting Ampoules Ampoules-Azelac Ru depigmenting ampouleshelp prevent and reduce hyperpigmentation effectively.   Depigmenting action,  anti-inflammatory and antioxidant!   Tha...",prompt_HCP_02,openai/gpt-oss-120b,False,2025-08-07T09:13:18.648032,True,groq
sun-tan/eyes-lips-sensitive-areas,sun-tan/eyes-lips-sensitive-areas,openai/gpt-oss-120b,"{'prompt_tokens': 4589, 'completion_tokens': 652, 'total_tokens': 5241}",success,1.5295073986053467,True,True,sun-tan/eyes-lips-sensitive-areas,"Babe-Fotoprotector Lip Protection SPF50 Invisible -Fotoprotector Lip Protection SPF50 Invisibleallows aprolonged protection and hydration of the lips, giving a transparent finish.   Water resistant an...",prompt_reason_02,openai/gpt-oss-120b,False,2025-08-07T09:13:20.709382,True,groq
skin/seruns,skin/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4613, 'completion_tokens': 605, 'total_tokens': 5218}",success,1.4940426349639893,False,True,skin/dark-spots/seruns,"Rilastil-Intense C Gel Serum-Intense C Gel Serum is a protective serum specially formulated for skin that is subject to oxidizing aggressors,such as the sun, smoke, pollution, and intense physical act...",prompt_reason_02,openai/gpt-oss-120b,False,2025-08-07T09:13:22.733852,True,groq
health-care,health-care,openai/gpt-oss-120b,"{'prompt_tokens': 4709, 'completion_tokens': 723, 'total_tokens': 5432}",success,1.6649458408355713,False,False,health-care/contact-lenses,"Montana Eyewear-Blue Light Filter Glasses HBLF73A Turtle -Lightweight, practical and very comfortable, perfect for everyday life!   Choose the diopter that best suits your vision!   Ideal for both her...",prompt_reason_02,openai/gpt-oss-120b,False,2025-08-07T09:13:24.917648,True,groq
hair/hair-mask,hair/hair-mask,openai/gpt-oss-120b,"{'prompt_tokens': 4641, 'completion_tokens': 642, 'total_tokens': 5283}",success,1.6328463554382324,False,True,hair/seruns-leave-in/sensitive-scalp,Lador-Tea Tree Scalp Clinic Hair Pack-Experience the soothing benefits of Tea Tree Scalp Clinic Hair Pack.Effectively removes dead skin cells and soothes the scalp!Formulated with natural ingredients ...,prompt_reason_02,openai/gpt-oss-120b,False,2025-08-07T09:13:27.072928,True,groq
skin/global-anti-aging/specific-moisturizers,skin/global-anti-aging/specific-moisturizers,openai/gpt-oss-120b,"{'prompt_tokens': 4672, 'completion_tokens': 568, 'total_tokens': 5240}",success,1.412846565246582,False,True,skin/loss-firmness/specific-moisturizers,Roc-Multi Correxion Firm + Lift Firming Cream-Restore facial firmness and redefine contours with Roc Multi Correxion Firm + Lift Anti-Sagging Firming Cream — clinically proven to combat sagging skin.L...,prompt_reason_02,openai/gpt-oss-120b,False,2025-08-07T09:13:29.003511,True,groq
hair/hair-mask,hair/hair-mask,openai/gpt-oss-120b,"{'prompt_tokens': 4724, 'completion_tokens': 471, 'total_tokens': 5195}",success,1.2034070491790771,False,True,hair/hair-mask/straightening,"Cotril-K-Smooth Supreme Keratin Mask-Restore and nourish with Cotril K-Smooth Supreme Keratin Mask. This moisturizing treatment disciplines, detangles, and fights frizz, helping to prolong salon kerat...",prompt_reason_02,openai/gpt-oss-120b,False,2025-08-07T09:13:30.736883,True,groq
fragrance,fragrance,openai/gpt-oss-120b,"{'prompt_tokens': 4766, 'completion_tokens': 359, 'total_tokens': 5125}",success,1.0220234394073486,False,False,fragrance/women,"Korloff-Écorce d'Argent Eau de Parfum-Discover Korloff Écorce d'Argent Eau de Parfum — a niche fragrance where woody elegance meets fresh bergamot, inspired by the grandeur of Saint Petersburg’s Peter...",prompt_reason_02,openai/gpt-oss-120b,False,2025-08-07T09:13:32.294044,True,groq
skin/cleansers-tonners/normal-skin,skin/cleansers-tonners/normal-skin,openai/gpt-oss-120b,"{'prompt_tokens': 4666, 'completion_tokens': 325, 'total_tokens': 4991}",success,0.9216246604919434,False,True,skin/cleansers-tonners/combination-to-oily-skin,"Tocobo-Vita Berry Pore Toner-Ethically produced and Vegan-friendly, Vita Berry Pore Toner is formulated with 50,000ppm of berry water, which includes wild strawberry extract that is abundant in organi...",prompt_reason_02,openai/gpt-oss-120b,False,2025-08-07T09:13:33.749161,True,groq
skin/cleansers-tonners/combination-to-oily-skin,skin/cleansers-tonners/combination-to-oily-skin,openai/gpt-oss-120b,"{'prompt_tokens': 4598, 'completion_tokens': 361, 'total_tokens': 4959}",success,1.0056796073913574,False,False,makeup/complexion/makeup-removers,Clinique-Rinse Off Foaming Cleanser -Rinse off foaming cleanser has the formula indicated for skin type 2 - dry the combination skin.   The combination todry skin will thank this product!    	 	It is ...,prompt_reason_02,openai/gpt-oss-120b,False,2025-08-07T09:13:35.293824,True,groq
skin/dark-spots/seruns,skin/dark-spots/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4671, 'completion_tokens': 287, 'total_tokens': 4958}",success,0.8586821556091309,True,True,skin/dark-spots/seruns,"Sesderma-Azelac Ru Depigmenting Ampoules Ampoules-Azelac Ru depigmenting ampouleshelp prevent and reduce hyperpigmentation effectively.   Depigmenting action,  anti-inflammatory and antioxidant!   Tha...",prompt_reason_02,openai/gpt-oss-120b,False,2025-08-07T09:13:36.675710,True,groq
